tCu,wCu,tLam,nLam,aln,tsu,freq,Pre_Q,Pre_R,Pre_L
15,250,150,12,15,2,1.0,5.789368,7.5854144,6.9892497
15,250,150,12,15,2,25.75,22.255526,32.11746,4.417962
15,250,150,12,15,2,50.5,15.100653,92.72253,4.4127526
15,250,150,12,15,2,75.25,14.07992,143.32361,4.268068
15,250,150,12,15,2,100.0,8.924274,286.03757,4.0627117
10,200,150,8,20,2,1.0,1.9280663,11.6409025,3.5721416
10,200,150,8,20,2,25.75,20.770111,29.837452,3.8303943
10,200,150,8,20,2,50.5,19.452381,61.420666,3.7654421
10,200,150,8,20,2,75.25,18.595175,94.425354,3.7136617
10,200,150,8,20,2,100.0,14.139651,175.38751,3.9469125
10,200,150,16,20,4,1.0,2.537622,10.74729,4.3405623
10,200,150,16,20,4,25.75,15.141017,49.9768,4.6769905
10,200,150,16,20,4,50.5,16.20507,85.27195,4.3549776
10,200,150,16,20,4,75.25,9.298456,225.58958,4.4365306
10,200,150,16,20,4,100.0,8.391283,335.96982,4.486923
15,200,350,16,15,4,1.0,6.5692353,9.439773,9.869531
15,200,350,16,15,4,25.75,4.692123,267.10776,7.7463827
15,200,350,16,15,4,50.5,2.280799,939.73883,6.7549634
15,200,350,16,15,4,75.25,1.9880549,1371.5055,5.7668586
15,200,350,16,15,4,100.0,1.8814629,1677.2416,5.0223985
10,250,150,16,20,4,1.0,3.0217383,8.377908,4.029142
10,250,150,16,20,4,25.75,20.134457,34.915874,4.3451605
10,250,150,16,20,4,50.5,14.496571,91.06467,4.160485
10,250,150,16,20,4,75.25,13.266034,142.42935,3.9962623
10,250,150,16,20,4,100.0,14.179764,172.42667,3.8912888
15,250,350,8,15,6,1.0,3.8339815,10.182044,6.213054
15,250,350,8,15,6,25.75,6.3640723,166.10883,6.5338764
15,250,350,8,15,6,50.5,6.563782,294.4469,6.091018
15,250,350,8,15,6,75.25,4.707016,576.7844,5.742125
15,250,350,8,15,6,100.0,3.1423738,1084.8198,5.425446
10,250,250,8,20,2,1.0,2.902717,12.206262,5.6390715
10,250,250,8,20,2,25.75,14.998287,54.443375,5.046959
10,250,250,8,20,2,50.5,9.954969,162.99359,5.1137457
10,250,250,8,20,2,75.25,7.6351786,299.60217,4.838131
10,250,250,8,20,2,100.0,4.215131,736.9654,4.9439993
15,250,350,16,20,6,1.0,5.689902,8.255237,7.475744
15,250,350,16,20,6,25.75,5.1090374,264.1087,8.339976
15,250,350,16,20,6,50.5,1.913028,1099.149,6.626844
15,250,350,16,20,6,75.25,2.3787956,1217.2183,6.1240563
15,250,350,16,20,6,100.0,2.4383235,1288.4827,5.0002284
10,250,250,12,20,4,1.0,4.6497293,9.213574,6.8182974
10,250,250,12,20,4,25.75,10.805167,88.12951,5.88567
10,250,250,12,20,4,50.5,3.0007484,667.26495,6.310394
10,250,250,12,20,4,75.25,3.6796577,739.79407,5.757471
10,250,250,12,20,4,100.0,2.448488,1332.9978,5.1945415
20,200,350,16,20,4,1.0,6.4006577,8.713697,8.876612
20,200,350,16,20,4,25.75,4.2257667,325.61853,8.504675
20,200,350,16,20,4,50.5,2.0973818,1020.89246,6.7481728
20,200,350,16,20,4,75.25,2.1016223,1259.8119,5.5998178
20,200,350,16,20,4,100.0,2.402644,1367.2911,5.228421
10,250,100,12,20,4,1.0,2.7083855,9.483697,4.087975
10,250,100,12,20,4,25.75,20.38812,33.203247,4.1840873
10,250,100,12,20,4,50.5,12.371578,115.46794,4.502102
10,250,100,12,20,4,75.25,12.37359,165.4592,4.3301225
10,250,100,12,20,4,100.0,8.481595,327.77298,4.424565
10,250,150,16,15,6,1.0,3.1181235,9.595854,4.7620845
10,250,150,16,15,6,25.75,24.713238,24.552073,3.7502558
10,250,150,16,15,6,50.5,15.444769,85.82085,4.1773696
10,250,150,16,15,6,75.25,12.963467,148.29898,4.0660505
10,250,150,16,15,6,100.0,9.060394,294.11658,4.241179
20,250,250,16,20,6,1.0,5.97601,9.295526,8.84108
20,250,250,16,20,6,25.75,6.9901786,157.26375,6.794539
20,250,250,16,20,6,50.5,5.758989,303.6862,5.511884
20,250,250,16,20,6,75.25,3.734335,722.04645,5.702849
20,250,250,16,20,6,100.0,2.439468,1344.514,5.2201195
15,200,100,8,15,4,1.0,2.3064017,10.054561,3.69078
15,200,100,8,15,4,25.75,22.157467,25.906557,3.5479124
15,200,100,8,15,4,50.5,24.114834,47.375732,3.6005518
15,200,100,8,15,4,75.25,15.179833,125.30879,4.02311
15,200,100,8,15,4,100.0,17.449585,133.86063,3.7175603
10,200,100,8,15,2,1.0,1.9779444,11.61021,3.6548908
10,200,100,8,15,2,25.75,19.143105,31.210733,3.6928308
10,200,100,8,15,2,50.5,18.90017,63.806686,3.800673
10,200,100,8,15,2,75.25,16.707964,108.2783,3.8262951
10,200,100,8,15,2,100.0,19.65016,115.64195,3.6166096
20,250,150,12,20,6,1.0,2.8530748,8.533681,3.8749819
20,250,150,12,20,6,25.75,24.624544,27.185743,4.137638
20,250,150,12,20,6,50.5,18.568762,71.59694,4.1899233
20,250,150,12,20,6,75.25,13.262631,141.59793,3.971915
20,250,150,12,20,6,100.0,9.228845,298.23355,4.380503
15,200,100,8,20,2,1.0,2.5523684,8.853238,3.5963802
15,200,100,8,20,2,25.75,23.590847,23.887157,3.4829814
15,200,100,8,20,2,50.5,24.710302,45.52562,3.545379
15,200,100,8,20,2,75.25,21.782381,77.46202,3.5686798
15,200,100,8,20,2,100.0,10.73086,262.99753,4.4916525
15,250,350,8,20,4,1.0,5.388039,9.567793,8.204699
15,250,350,8,20,4,25.75,6.0309467,199.04109,7.419444
15,250,350,8,20,4,50.5,6.8890524,272.7719,5.9222627
15,250,350,8,20,4,75.25,5.5348153,496.38495,5.8107905
15,250,350,8,20,4,100.0,5.2668138,632.4138,5.30114
10,250,350,12,15,4,1.0,5.213577,10.284375,8.53363
10,250,350,12,15,4,25.75,8.321064,190.93118,9.819713
10,250,350,12,15,4,50.5,2.8764713,746.16327,6.7642984
10,250,350,12,15,4,75.25,2.197665,1309.7672,6.0879226
10,250,350,12,15,4,100.0,2.5111506,1262.7491,5.046727
10,200,350,8,20,2,1.0,3.25708,12.867778,6.670406
10,200,350,8,20,2,25.75,15.12925,63.276817,5.917047
10,200,350,8,20,2,50.5,5.1838317,384.22382,6.277171
10,200,350,8,20,2,75.25,3.2052534,887.3339,6.015378
10,200,350,8,20,2,100.0,5.347872,634.507,5.4005427
10,200,350,16,20,6,1.0,5.0766745,9.109766,7.3604884
10,200,350,16,20,6,25.75,5.5597773,213.57701,7.3393073
10,200,350,16,20,6,50.5,3.296416,597.35315,6.2058597
10,200,350,16,20,6,75.25,2.140223,1267.9381,5.7394543
10,200,350,16,20,6,100.0,2.0123565,1656.4952,5.305363
20,200,350,8,20,2,1.0,4.463396,11.277938,8.011527
20,200,350,8,20,2,25.75,5.5894637,206.06462,7.11896
20,200,350,8,20,2,50.5,5.8254128,333.83917,6.129043
20,200,350,8,20,2,75.25,4.0674844,671.0345,5.772769
20,200,350,8,20,2,100.0,5.5516496,617.1992,5.4534016
10,200,100,16,20,2,1.0,3.614111,8.34399,4.799493
10,200,100,16,20,2,25.75,16.933142,43.899914,4.5945625
10,200,100,16,20,2,50.5,12.630665,113.02765,4.4992456
10,200,100,16,20,2,75.25,11.577297,188.69904,4.6205153
10,200,100,16,20,2,100.0,10.796983,284.3917,4.8869667
10,200,150,12,20,4,1.0,2.2951832,13.417704,4.901349
10,200,150,12,20,4,25.75,19.376972,35.68472,4.2737703
10,200,150,12,20,4,50.5,11.655805,128.364,4.715352
10,200,150,12,20,4,75.25,9.632047,210.41083,4.286474
10,200,150,12,20,4,100.0,9.07829,316.12625,4.5675645
15,200,100,16,15,2,1.0,2.8962662,10.061973,4.6381183
15,200,100,16,15,2,25.75,16.070126,48.421276,4.8094845
15,200,100,16,15,2,50.5,13.624204,100.80739,4.3284473
15,200,100,16,15,2,75.25,10.325866,211.66469,4.6226225
15,200,100,16,15,2,100.0,9.313486,302.14468,4.47865
10,250,250,8,15,4,1.0,2.695013,11.223982,4.8142424
10,250,250,8,15,4,25.75,15.246558,60.887928,5.7378087
10,250,250,8,15,4,50.5,8.858538,198.12544,5.5313478
