tCu,wCu,tLam,nLam,aln,tsu,freq,Pre_Q,Pre_R,Pre_L
10,200,100,8,20,2,50.5,1.1806276,408741.94,1520.8649
10,200,100,8,20,2,75.25,1.4608574,530091.2,1637.8407
10,200,100,8,20,2,100.0,1.1375043,507317.5,918.44446
15,200,150,12,15,2,1.0,0.87615126,4361.276,608.15283
15,200,150,12,15,2,25.75,0.9607372,467368.56,2775.2822
15,200,150,12,15,2,50.5,0.40256768,1.7826438e+06,2261.685
15,200,150,12,15,2,75.25,0.29837847,3.5043755e+06,2211.5237
15,200,150,12,15,2,100.0,0.25734594,5.911302e+06,2421.143
10,250,150,16,20,6,1.0,0.8095852,9154.49,1179.5519
10,250,150,16,20,6,25.75,0.6117094,803112.9,3036.4402
10,250,150,16,20,6,50.5,0.25382748,2.9468852e+06,2357.3853
10,250,150,16,20,6,75.25,0.26502216,4.0273845e+06,2257.452
10,250,150,16,20,6,100.0,0.19321948,7.753073e+06,2384.2114
20,200,150,12,20,6,1.0,1.5776018,3497.1687,878.07996
20,200,150,12,20,6,25.75,0.95776594,391005.62,2314.6506
20,200,150,12,20,6,50.5,0.46734753,1.5389569e+06,2266.7056
20,200,150,12,20,6,75.25,0.32614014,3.116083e+06,2149.4473
20,200,150,12,20,6,100.0,0.21882279,5.645846e+06,1966.2628
10,250,100,8,15,4,1.0,0.65607566,5716.171,596.8692
10,250,100,8,15,4,25.75,1.791726,119110.52,1319.0607
10,250,100,8,15,4,50.5,1.5758576,287633.62,1428.5167
10,250,100,8,15,4,75.25,1.2834746,462888.0,1256.5403
10,250,100,8,15,4,100.0,0.9077117,1.0536945e+06,1522.2377
15,250,350,8,20,6,1.0,1.7691419,3141.7344,884.61115
15,250,350,8,20,6,25.75,0.4142172,1.103757e+06,2825.8196
15,250,350,8,20,6,50.5,0.23623857,3.9352082e+06,2929.8623
15,250,350,8,20,6,75.25,0.14897135,7.2476955e+06,2283.5786
15,250,350,8,20,6,100.0,0.13133769,1.075402e+07,2247.9165
20,200,250,8,15,2,1.0,1.0295358,6002.573,983.5557
20,200,250,8,15,2,25.75,0.9252705,375252.25,2146.0269
20,200,250,8,15,2,50.5,0.40389666,1.6409114e+06,2088.7388
20,200,250,8,15,2,75.25,0.21932858,3.5351998e+06,1639.9209
20,200,250,8,15,2,100.0,0.22183335,5.270624e+06,1860.8391
15,250,250,12,20,4,1.0,1.7337757,4187.875,1155.5981
15,250,250,12,20,4,25.75,0.45082346,1.2068391e+06,3362.7837
15,250,250,12,20,4,50.5,0.2103064,4.6720085e+06,3096.5974
15,250,250,12,20,4,75.25,0.13341703,9.045487e+06,2552.4468
15,250,250,12,20,4,100.0,0.122357264,9.397156e+06,1829.9797
20,250,100,12,20,2,1.0,0.85460865,2639.8706,359.0624
20,250,100,12,20,2,25.75,1.3926193,216847.4,1866.5071
20,250,100,12,20,2,50.5,0.93324184,524805.56,1543.5522
20,250,100,12,20,2,75.25,0.98936623,915121.7,1914.9137
20,250,100,12,20,2,100.0,0.67582774,1.7559941e+06,1888.7692
10,250,100,8,20,4,1.0,0.49618205,8699.129,686.96857
10,250,100,8,20,4,25.75,1.245869,159357.25,1227.1207
10,250,100,8,20,4,50.5,1.3139539,383863.28,1589.5917
10,250,100,8,20,4,75.25,1.3435557,551656.7,1567.6106
10,250,100,8,20,4,100.0,1.0356265,817647.3,1347.6873
10,250,250,8,20,6,1.0,0.5562612,9799.348,867.5529
10,250,250,8,20,6,25.75,0.8893141,355068.0,1951.6849
10,250,250,8,20,6,50.5,0.43758398,1.7124562e+06,2361.618
10,250,250,8,20,6,75.25,0.27300307,3.4583068e+06,1996.8461
10,250,250,8,20,6,100.0,0.26577717,5.588612e+06,2363.9683
15,200,100,16,20,6,1.0,0.8417632,6770.0317,906.9862
15,200,100,16,20,6,25.75,1.0474614,341721.94,2212.3516
15,200,100,16,20,6,50.5,0.5991066,1.0988648e+06,2074.804
15,200,100,16,20,6,75.25,0.3964406,2.6303918e+06,2205.5251
15,200,100,16,20,6,100.0,0.38070384,3.1538612e+06,1910.9523
20,250,350,12,15,2,1.0,2.0182648,3544.7117,1138.6206
20,250,350,12,15,2,25.75,0.25140318,1.9957355e+06,3101.1074
20,250,350,12,15,2,50.5,0.20392519,4.397098e+06,2825.9583
20,250,350,12,15,2,75.25,0.10799124,1.3567363e+07,3098.828
20,250,350,12,15,2,100.0,0.081854075,1.6733881e+07,2180.0027
15,250,150,16,15,2,1.0,1.3992728,3613.1013,804.64185
15,250,150,16,15,2,25.75,0.4883679,869514.0,2624.6218
15,250,150,16,15,2,50.5,0.28574648,3.2391138e+06,2916.9958
15,250,150,16,15,2,75.25,0.20638369,5.279236e+06,2304.41
15,250,150,16,15,2,100.0,0.12477317,9.46037e+06,1878.6652
20,200,350,8,15,6,1.0,1.5018271,2328.849,556.6492
20,200,350,8,15,6,25.75,0.41103995,1.1960242e+06,3038.5552
20,200,350,8,15,6,50.5,0.2839804,3.6391535e+06,3256.9976
20,200,350,8,15,6,75.25,0.18008918,6.840953e+06,2605.66
20,200,350,8,15,6,100.0,0.11231379,1.2558414e+07,2244.8533
15,250,250,12,20,6,1.0,1.2208074,5331.488,1035.8953
15,250,250,12,20,6,25.75,0.4786426,1.1204341e+06,3314.6733
15,250,250,12,20,6,50.5,0.20080918,3.930816e+06,2487.683
15,250,250,12,20,6,75.25,0.17124976,8.167195e+06,2958.124
15,250,250,12,20,6,100.0,0.12841251,1.193945e+07,2440.124
20,250,100,8,20,6,1.0,1.3616189,2397.38,519.53217
20,250,100,8,20,6,25.75,2.2175794,104802.66,1436.4629
20,250,100,8,20,6,50.5,2.0542183,216713.22,1403.0092
20,250,100,8,20,6,75.25,2.3023384,307717.12,1498.423
20,250,100,8,20,6,100.0,1.3392879,700585.0,1493.3267
20,200,150,8,20,2,1.0,0.9089895,3365.3342,486.86334
20,200,150,8,20,2,25.75,1.6585699,159862.44,1638.7899
20,200,150,8,20,2,50.5,0.87119216,618989.25,1699.5178
20,200,150,8,20,2,75.25,0.81293845,968567.2,1665.3322
20,200,150,8,20,2,100.0,0.65757835,1.7049214e+06,1784.3164
20,200,100,8,20,4,1.0,0.8001091,4641.2344,591.02075
20,200,100,8,20,4,25.75,1.6511194,127786.57,1304.0875
20,200,100,8,20,4,50.5,1.7685784,292119.2,1628.22
20,200,100,8,20,4,75.25,1.0508564,589602.44,1310.4368
20,200,100,8,20,4,100.0,1.2498082,728818.4,1449.7151
15,250,350,12,15,4,1.0,1.6564027,7479.505,1971.7826
15,250,350,12,15,4,25.75,0.21992406,2.7094958e+06,3683.0212
15,250,350,12,15,4,50.5,0.12759328,8.353494e+06,3359.1138
15,250,350,12,15,4,75.25,0.10284755,1.3309973e+07,2895.2415
15,250,350,12,15,4,100.0,0.07767073,1.81915e+07,2248.7744
20,200,350,8,15,4,1.0,0.9230962,10230.313,1502.9894
20,200,350,8,15,4,25.75,0.36616784,1.3895748e+06,3144.8877
20,200,350,8,15,4,50.5,0.20084903,2.94616e+06,1864.8977
20,200,350,8,15,4,75.25,0.22882445,5.0009215e+06,2420.282
20,200,350,8,15,4,100.0,0.14028156,1.1371602e+07,2538.8804
20,250,250,12,20,4,1.0,1.615727,3644.4514,937.1738
20,250,250,12,20,4,25.75,0.5730612,853307.8,3022.385
20,250,250,12,20,4,50.5,0.20805755,3.293287e+06,2159.443
20,250,250,12,20,4,75.25,0.15250179,8.694779e+06,2804.4468
20,250,250,12,20,4,100.0,0.15262036,9.089172e+06,2207.7852
20,250,350,8,20,6,1.0,2.7870626,1192.9274,529.1524
20,250,350,8,20,6,25.75,0.5035149,916886.3,2853.4556
20,250,350,8,20,6,50.5,0.27713442,2.9573135e+06,2582.9539
20,250,350,8,20,6,75.25,0.243372,5.0344655e+06,2591.4182
20,250,350,8,20,6,100.0,0.13668711,9.203982e+06,2002.2721
10,250,150,12,20,4,1.0,0.7790229,4041.314,501.06357
10,250,150,12,20,4,25.75,0.9367095,361335.3,2091.9844
10,250,150,12,20,4,50.5,0.42446405,1.3547031e+06,1812.233
10,250,150,12,20,4,75.25,0.3652384,1.9003128e+06,1467.9626
10,250,150,12,20,4,100.0,0.34494406,4.365019e+06,2396.3765
15,250,350,8,15,2,1.0,1.411639,5479.6064,1231.0996
15,250,350,8,15,2,25.75,0.43181092,1.1580651e+06,3090.7913
15,250,350,8,15,2,50.5,0.2950736,2.7979312e+06,2601.9329
15,250,350,8,15,2,75.25,0.17280237,6.732967e+06,2460.7627
15,250,350,8,15,2,100.0,0.11686765,9.694364e+06,1803.1564
15,250,150,12,15,2,1.0,1.1941696,3880.76,737.56934
15,250,150,12,15,2,25.75,0.9931892,439819.5,2699.9116
