tCu,wCu,tLam,nLam,aln,tsu,freq,Pre_Q,Pre_R,Pre_L
10,250,150,16,20,2,25.75,10.542663,88.43205,5.7623963
10,250,150,16,20,2,50.5,6.240566,277.06375,5.449195
10,250,150,16,20,2,75.25,4.657502,544.64813,5.365157
10,250,150,16,20,2,100.0,3.927267,839.04114,5.2443748
15,200,250,8,20,2,1.0,3.7247705,8.915648,5.285337
15,200,250,8,20,2,25.75,14.424156,60.196392,5.3666563
15,200,250,8,20,2,50.5,8.862902,179.27364,5.007503
15,200,250,8,20,2,75.25,6.5949326,354.3471,4.9425697
15,200,250,8,20,2,100.0,5.5073037,560.9781,4.9170527
20,250,100,16,20,2,1.0,5.280755,5.248719,4.4113297
20,250,100,16,20,2,25.75,21.702738,32.746006,4.392543
20,250,100,16,20,2,50.5,12.987053,103.80416,4.2486806
20,250,100,16,20,2,75.25,9.5476465,209.4107,4.228718
20,250,100,16,20,2,100.0,7.811446,340.953,4.238829
15,250,100,8,20,6,1.0,2.7406433,7.161115,3.123585
15,250,100,8,20,6,25.75,34.14691,14.254817,3.0085428
15,250,100,8,20,6,50.5,37.547695,24.865496,2.9424508
15,250,100,8,20,6,75.25,32.672043,42.90819,2.9650364
15,250,100,8,20,6,100.0,28.285963,67.08547,3.020086
20,200,350,12,20,6,1.0,8.098561,7.1367564,9.198752
20,200,350,12,20,6,25.75,4.595536,278.69684,7.9161005
20,200,350,12,20,6,50.5,2.720716,811.4149,6.9575286
20,200,350,12,20,6,75.25,2.0824335,1353.7062,5.9622316
20,200,350,12,20,6,100.0,1.8255886,1808.9004,5.255784
15,250,100,12,20,4,1.0,3.4175372,7.1062217,3.8652015
15,250,100,12,20,4,25.75,29.004847,21.460045,3.8471947
15,250,100,12,20,4,50.5,21.000978,56.586826,3.7452726
15,250,100,12,20,4,75.25,15.910984,110.6763,3.7244751
15,250,100,12,20,4,100.0,13.166338,179.21902,3.7555113
20,250,250,8,20,6,1.0,5.9620337,5.3057456,5.0345535
20,250,250,8,20,6,25.75,16.797056,47.409847,4.9220376
20,250,250,8,20,6,50.5,9.602047,156.23238,4.727848
20,250,250,8,20,6,75.25,6.9625053,318.09744,4.6842394
20,250,250,8,20,6,100.0,5.6952553,513.8819,4.657969
15,250,250,8,15,4,1.0,4.7153826,6.996302,5.25056
15,250,250,8,15,4,25.75,15.005974,56.697044,5.2585707
15,250,250,8,15,4,50.5,8.770086,178.48236,4.9331903
15,250,250,8,15,4,75.25,6.468001,355.3093,4.860604
15,250,250,8,15,4,100.0,5.38598,562.3976,4.8208985
15,200,350,16,20,2,1.0,7.604299,9.920292,12.006149
15,200,350,16,20,2,25.75,2.7151377,549.9022,9.22827
15,200,350,16,20,2,50.5,1.8149837,1244.7517,7.1200666
15,200,350,16,20,2,75.25,1.5391304,1763.563,5.7408986
15,200,350,16,20,2,100.0,1.4723452,2125.0833,4.979728
20,200,250,8,15,4,1.0,5.216084,6.4813,5.3805523
20,200,250,8,15,4,25.75,14.564228,59.756336,5.3791595
20,200,250,8,15,4,50.5,8.437762,191.4744,5.0917444
20,200,250,8,15,4,75.25,6.1870046,381.46124,4.9916525
20,200,250,8,15,4,100.0,5.110604,603.2863,4.9069977
15,200,150,8,15,2,1.0,2.6984942,9.175695,3.940766
15,200,150,8,15,2,25.75,24.349516,27.837502,4.189513
15,200,150,8,15,2,50.5,18.456501,69.17853,4.0239196
15,200,150,8,15,2,75.25,13.9896145,134.50185,3.9796746
15,200,150,8,15,2,100.0,11.610142,216.50034,4.0005174
15,200,100,16,20,2,1.0,3.2073836,9.117931,4.65444
15,200,100,16,20,2,25.75,18.424257,41.934753,4.7753716
15,200,100,16,20,2,50.5,11.679778,123.16192,4.533564
15,200,100,16,20,2,75.25,8.723952,243.38364,4.490741
15,200,100,16,20,2,100.0,7.220912,391.78497,4.502563
15,250,350,12,20,2,1.0,7.634006,7.251333,8.810297
15,250,350,12,20,2,25.75,4.621738,267.2223,7.6334534
15,250,350,12,20,2,50.5,2.805919,776.7344,6.868727
15,250,350,12,20,2,75.25,2.189184,1295.5844,5.9987574
15,250,350,12,20,2,100.0,1.9359798,1733.232,5.3404474
10,250,100,8,20,6,1.0,1.8523045,10.912176,3.2169468
10,250,100,8,20,6,25.75,26.498823,19.450659,3.1856935
10,250,100,8,20,6,50.5,31.937927,30.672634,3.087354
10,250,100,8,20,6,75.25,29.991999,48.88571,3.1009932
10,250,100,8,20,6,100.0,27.060102,73.13317,3.1496623
20,250,350,16,20,2,1.0,10.701692,6.4025693,10.905031
20,250,350,16,20,2,25.75,3.0481224,470.31705,8.860662
20,250,350,16,20,2,50.5,1.9252474,1141.5764,6.9266014
20,250,350,16,20,2,75.25,1.6085134,1655.715,5.6327925
20,250,350,16,20,2,100.0,1.531768,2017.9724,4.919581
20,250,100,12,15,4,1.0,4.7114177,5.2090116,3.9059532
20,250,100,12,15,4,25.75,29.921833,21.098215,3.9019084
20,250,100,12,15,4,50.5,19.716452,60.90303,3.784394
20,250,100,12,15,4,75.25,14.779767,120.45107,3.7652328
20,250,100,12,15,4,100.0,12.197508,195.37427,3.792788
20,250,100,8,20,2,1.0,3.6542861,5.3772225,3.1273801
20,250,100,8,20,2,25.75,41.318943,12.069166,3.0822628
20,250,100,8,20,2,50.5,39.929768,24.046572,3.0260677
20,250,100,8,20,2,75.25,32.624462,43.99676,3.0358303
20,250,100,8,20,2,100.0,27.366405,70.785286,3.0830512
15,250,150,8,15,6,1.0,3.407315,7.0378795,3.8165793
15,250,150,8,15,6,25.75,28.55262,21.751114,3.8385782
15,250,150,8,15,6,50.5,21.101881,56.03648,3.726669
15,250,150,8,15,6,75.25,15.927358,110.36331,3.7177649
15,250,150,8,15,6,100.0,13.155769,179.50502,3.7584853
15,200,250,16,20,2,1.0,6.369116,8.805569,8.925994
15,200,250,16,20,2,25.75,4.667747,267.8742,7.728251
15,200,250,16,20,2,50.5,2.892146,766.3495,6.9851522
15,200,250,16,20,2,75.25,2.2559798,1277.4172,6.0951095
15,200,250,16,20,2,100.0,1.9861617,1708.146,5.3995757
15,250,100,16,20,4,1.0,4.139345,6.934009,4.568106
15,250,100,16,20,4,25.75,20.074049,36.454536,4.523031
15,250,100,16,20,4,50.5,12.563318,109.74649,4.345339
15,250,100,16,20,4,75.25,9.312682,219.32173,4.319863
15,250,100,16,20,4,100.0,7.642526,356.68228,4.338488
20,250,150,8,20,4,1.0,4.4873586,5.262774,3.7585957
20,250,150,8,20,4,25.75,32.490723,18.541546,3.7234747
20,250,150,8,20,4,50.5,22.90187,50.2639,3.6279056
20,250,150,8,20,4,75.25,16.98279,100.94798,3.6259375
20,250,150,8,20,4,100.0,13.863078,166.38718,3.6711287
20,200,350,12,20,2,1.0,8.340772,6.8528767,9.097023
20,200,350,12,20,2,25.75,4.701361,270.07227,7.8477764
20,200,350,12,20,2,50.5,2.8209403,787.2394,6.9988956
20,200,350,12,20,2,75.25,2.1782825,1309.023,6.0308003
20,200,350,12,20,2,100.0,1.9160726,1744.7847,5.3207636
20,200,250,16,20,6,1.0,7.9828143,6.906647,8.774923
20,200,250,16,20,6,25.75,5.1418695,241.31439,7.6691527
20,200,250,16,20,6,50.5,3.0130532,725.95197,6.8935575
20,200,250,16,20,6,75.25,2.2805347,1237.168,5.9673147
20,200,250,16,20,6,100.0,1.9807545,1672.2224,5.271625
15,200,150,12,20,2,1.0,3.4881525,8.952266,4.969911
15,200,150,12,20,2,25.75,16.300129,50.27832,5.0654116
15,200,150,12,20,2,50.5,10.134714,149.41864,4.7724886
15,200,150,12,20,2,75.25,7.5536203,295.8248,4.726104
15,200,150,12,20,2,100.0,6.2788224,472.7528,4.7242446
20,200,150,12,20,2,1.0,4.7458763,6.4770293,4.8922925
20,200,150,12,20,2,25.75,17.892582,44.397076,4.909875
20,200,150,12,20,2,50.5,10.621707,140.39594,4.6997805
20,200,150,12,20,2,75.25,7.813279,281.8371,4.6574144
20,200,150,12,20,2,100.0,6.4195976,453.62024,4.634687
15,200,250,12,20,6,1.0,5.015538,8.979827,7.168126
15,200,250,12,20,6,25.75,7.886874,133.7704,6.520905
15,200,250,12,20,6,50.5,4.6908097,415.41553,6.1412826
15,200,250,12,20,6,75.25,3.5295079,779.97894,5.8225136
15,200,250,12,20,6,100.0,2.9843822,1149.9003,5.4617834
15,250,150,16,15,6,1.0,5.4342203,6.965458,6.0243063
15,250,150,16,15,6,25.75,9.940094,94.19042,5.7868233
15,250,150,16,15,6,50.5,6.1821446,281.44952,5.4836326
15,250,150,16,15,6,75.25,4.681532,536.55145,5.3126683
15,250,150,16,15,6,100.0,3.9568763,815.9043,5.1382084
15,250,150,16,20,6,1.0,5.3101883,6.8724427,5.808195
15,250,150,16,20,6,25.75,11.539115,76.38154,5.447586
15,250,150,16,20,6,50.5,7.0047603,236.69493,5.2252965
15,250,150,16,20,6,75.25,5.2052503,465.55154,5.1253433
15,250,150,16,20,6,100.0,4.330913,725.2922,4.9993362
10,250,350,16,20,2,1.0,6.42318,11.534704,11.791706
10,250,350,16,20,2,25.75,2.612181,565.3674,9.128031
10,250,350,16,20,2,50.5,1.743651,1284.4384,7.058324
10,250,350,16,20,2,75.25,1.4913611,1817.7424,5.733616
10,250,350,16,20,2,100.0,1.43806,2187.8223,5.007363
20,250,250,8,20,4,1.0,6.0667367,5.2690806,5.0875664
20,250,250,8,20,4,25.75,16.707079,48.138855,4.970949
20,250,250,8,20,4,50.5,9.5234165,158.62465,4.760934
20,250,250,8,20,4,75.25,6.89501,323.25916,4.7141037
20,250,250,8,20,4,100.0,5.6356373,522.0316,4.6823072
20,200,100,16,15,2,1.0,4.4514847,6.61688,4.687899
20,200,100,16,15,2,25.75,17.715141,44.54083,4.8769236
20,200,100,16,15,2,50.5,10.744992,138.57481,4.6926613
20,200,100,16,15,2,75.25,8.033157,272.326,4.6268864
20,200,100,16,15,2,100.0,6.6594167,432.29428,4.5817966
10,200,250,16,20,2,1.0,4.4679475,12.928953,9.193727
10,200,250,16,20,2,25.75,4.2244515,308.51825,8.0555315
10,200,250,16,20,2,50.5,2.6507928,857.6823,7.1652436
10,200,250,16,20,2,75.25,2.098104,1393.8617,6.185291
10,200,250,16,20,2,100.0,1.8726966,1831.7588,5.4595337
15,250,150,16,20,4,1.0,5.304499,6.900287,5.8254795
15,250,150,16,20,4,25.75,11.327189,78.822464,5.5184274
15,250,150,16,20,4,50.5,6.818767,245.72533,5.2806144
15,250,150,16,20,4,75.25,5.0621557,483.4656,5.17624
15,250,150,16,20,4,100.0,4.218666,751.12604,5.0432177
15,200,150,8,15,6,1.0,2.7464898,8.936697,3.9063857
15,200,150,8,15,6,25.75,25.053118,25.771568,3.9906685
15,200,150,8,15,6,50.5,19.723814,62.312977,3.8734522
15,200,150,8,15,6,75.25,15.06628,121.08341,3.8583732
15,200,150,8,15,6,100.0,12.4798,195.98573,3.89271
10,250,250,16,20,6,1.0,5.2622347,10.549446,8.835275
10,250,250,16,20,6,25.75,4.6852655,263.4083,7.627928
10,250,250,16,20,6,50.5,2.8340492,767.7239,6.8571095
10,250,250,16,20,6,75.25,2.1997128,1289.1703,5.997769
10,250,250,16,20,6,100.0,1.9434105,1730.2279,5.3516536
15,250,350,8,20,2,1.0,5.714018,7.0340657,6.39688
15,250,350,8,20,2,25.75,9.449111,102.74247,6.0004535
15,250,350,8,20,2,50.5,5.4692264,329.43594,5.6783943
15,250,350,8,20,2,75.25,4.096676,636.52625,5.5152006
15,250,350,8,20,2,100.0,3.469526,962.0502,5.312363
10,200,250,16,20,6,1.0,4.40119,13.33156,9.338373
10,200,250,16,20,6,25.75,4.4027267,294.4785,8.013426
10,200,250,16,20,6,50.5,2.7027526,832.68634,7.0927796
10,200,250,16,20,6,75.25,2.1073828,1370.7104,6.109456
10,200,250,16,20,6,100.0,1.8665016,1815.2738,5.3925033
10,200,350,12,20,4,1.0,4.400034,13.960606,9.776433
10,200,350,12,20,4,25.75,4.018067,334.71158,8.312485
10,200,350,12,20,4,50.5,2.5391707,907.5915,7.262916
10,200,350,12,20,4,75.25,2.0151834,1458.4382,6.2160735
10,200,350,12,20,4,100.0,1.7994293,1906.5117,5.460019
15,250,250,12,20,2,1.0,6.137883,6.927946,6.767734
15,250,250,12,20,2,25.75,8.191101,122.60077,6.206955
15,250,250,12,20,2,50.5,4.7782984,393.11472,5.9199934
15,250,250,12,20,2,75.25,3.592224,745.9235,5.667232
15,250,250,12,20,2,100.0,3.050686,1104.7563,5.3639393
10,200,250,12,20,4,1.0,3.4126332,13.617059,7.3959355
10,200,250,12,20,4,25.75,7.1737185,155.2296,6.88275
10,200,250,12,20,4,50.5,4.3449554,468.65933,6.4175806
10,200,250,12,20,4,75.25,3.3307405,860.104,6.05906
10,200,250,12,20,4,100.0,2.8554597,1244.4336,5.655457
15,250,350,12,15,2,1.0,7.935242,7.176573,9.063531
15,250,350,12,15,2,25.75,4.517302,274.08444,7.6525555
15,250,350,12,15,2,50.5,2.7746563,787.5454,6.886737
15,250,350,12,15,2,75.25,2.1829088,1307.817,6.0380387
15,250,350,12,15,2,100.0,1.9383796,1746.2828,5.387327
20,250,350,16,20,4,1.0,10.695243,6.4911885,11.049306
20,250,350,16,20,4,25.75,2.9946132,483.75018,8.95375
20,250,350,16,20,4,50.5,1.8779788,1171.2814,6.93235
20,250,350,16,20,4,75.25,1.5722369,1689.348,5.6175966
20,250,350,16,20,4,100.0,1.5036486,2048.7405,4.9029045
15,200,250,16,20,4,1.0,6.296278,8.984392,9.003115
15,200,250,16,20,4,25.75,4.7372875,264.63245,7.74847
15,200,250,16,20,4,50.5,2.9203706,757.7023,6.973732
15,200,250,16,20,4,75.25,2.2611296,1268.1093,6.064509
15,200,250,16,20,4,100.0,1.981792,1700.399,5.3632603
10,200,100,12,20,4,1.0,1.8533845,13.866192,4.090184
10,200,100,12,20,4,25.75,20.995592,33.199535,4.3082714
10,200,100,12,20,4,50.5,17.861729,73.46623,4.1356144
10,200,100,12,20,4,75.25,14.021885,137.29037,4.0715513
10,200,100,12,20,4,100.0,11.686402,219.22864,4.0775394
10,250,150,12,15,2,1.0,2.7698545,11.186776,4.9315343
10,250,150,12,15,2,25.75,15.304309,54.228195,5.1295815
10,250,150,12,15,2,50.5,9.832435,153.36676,4.752487
10,250,150,12,15,2,75.25,7.456187,297.02567,4.6840806
10,250,150,12,15,2,100.0,6.3003173,467.47885,4.6875324
15,250,150,12,20,4,1.0,4.338711,7.002993,4.8357577
15,250,150,12,20,4,25.75,18.03676,42.947666,4.787858
15,250,150,12,20,4,50.5,11.023303,130.82066,4.5448217
15,250,150,12,20,4,75.25,8.167668,260.74323,4.5042725
15,250,150,12,20,4,100.0,6.7481527,419.75607,4.5081873
20,200,350,8,20,6,1.0,6.1631465,6.7241273,6.595665
20,200,350,8,20,6,25.75,9.303553,108.46774,6.23724
20,200,350,8,20,6,50.5,5.3190393,349.179,5.853423
20,200,350,8,20,6,75.25,3.9333558,673.6265,5.6039705
20,200,350,8,20,6,100.0,3.2908437,1019.9359,5.341954
10,200,150,16,20,6,1.0,3.1115851,12.856195,6.3666987
10,200,150,16,20,6,25.75,10.345559,95.13086,6.0830092
10,200,150,16,20,6,50.5,6.137379,298.49493,5.773625
10,200,150,16,20,6,75.25,4.527895,587.2371,5.6237173
10,200,150,16,20,6,100.0,3.7685244,904.0834,5.422504
15,200,350,8,20,2,1.0,4.7930493,8.800105,6.71305
15,200,350,8,20,2,25.75,8.807968,116.0893,6.3199096
15,200,350,8,20,2,50.5,5.217802,361.45245,5.9438467
15,200,350,8,20,2,75.25,3.9466484,687.772,5.7409835
15,200,350,8,20,2,100.0,3.3566713,1027.2415,5.4878397
10,200,350,8,20,4,1.0,3.0480518,14.207297,6.8921375
10,200,350,8,20,4,25.75,8.415991,128.20494,6.6688814
10,200,350,8,20,4,50.5,5.161729,377.04984,6.1337013
10,200,350,8,20,4,75.25,3.9513912,704.70404,5.8893905
10,200,350,8,20,4,100.0,3.385656,1042.3833,5.6168175
15,250,100,16,20,6,1.0,4.222739,6.8562694,4.607892
15,250,100,16,20,6,25.75,20.137173,35.94536,4.473881
15,250,100,16,20,6,50.5,12.827244,106.91374,4.3221087
15,250,100,16,20,6,75.25,9.5406065,213.2597,4.3032675
15,250,100,16,20,6,100.0,7.826636,347.11316,4.3238053
20,200,150,16,20,4,1.0,5.7897577,6.4417853,5.935903
20,200,150,16,20,4,25.75,11.260751,82.90754,5.7703815
20,200,150,16,20,4,50.5,6.8122315,257.25516,5.5230923
20,200,150,16,20,4,75.25,5.0472984,500.35614,5.3413568
20,200,150,16,20,4,100.0,4.1800337,771.0478,5.129569
15,250,250,8,20,2,1.0,4.5175257,7.063974,5.0789022
15,250,250,8,20,2,25.75,15.781013,52.119923,5.08372
15,250,250,8,20,2,50.5,9.349461,161.9869,4.7730417
15,250,250,8,20,2,75.25,6.8872952,324.48828,4.7267346
15,250,250,8,20,2,100.0,5.7177644,518.59906,4.7193036
20,250,250,16,20,4,1.0,9.323468,5.638846,8.367348
20,250,250,16,20,4,25.75,5.286086,227.97075,7.4482856
20,250,250,16,20,4,50.5,3.0704517,693.9977,6.715665
20,250,250,16,20,4,75.25,2.3252025,1192.6516,5.865268
20,250,250,16,20,4,100.0,2.0236642,1624.0073,5.230538
20,250,150,16,20,6,1.0,6.8816757,5.207275,5.7032824
20,250,150,16,20,6,25.75,11.650086,76.25577,5.4909167
20,250,150,16,20,6,50.5,7.001772,239.4438,5.2837253
20,250,150,16,20,6,75.25,5.1770535,467.17734,5.1153817
20,250,150,16,20,6,100.0,4.2834067,723.8249,4.934496
10,200,100,16,20,4,1.0,2.3517034,13.160106,4.9256334
10,200,100,16,20,4,25.75,17.185907,47.98697,5.0972843
10,200,100,16,20,4,50.5,11.111727,137.42018,4.8123903
10,200,100,16,20,4,75.25,8.128385,276.623,4.7556057
10,200,100,16,20,4,100.0,6.6372223,450.46185,4.7584376
15,200,350,12,20,4,1.0,6.423277,9.261598,9.4681
15,200,350,12,20,4,25.75,4.3423357,298.962,8.023845
15,200,350,12,20,4,50.5,2.692271,835.5891,7.0899
15,200,350,12,20,4,75.25,2.104613,1371.3204,6.1041403
15,200,350,12,20,4,100.0,1.8591467,1817.3541,5.3774114
20,200,100,12,20,6,1.0,3.7182329,6.500338,3.8467383
20,200,100,12,20,6,25.75,30.602133,20.01873,3.786442
20,200,100,12,20,6,50.5,22.012835,53.554867,3.7153838
20,200,100,12,20,6,75.25,16.747478,104.52526,3.7024076
20,200,100,12,20,6,100.0,13.88691,168.76,3.7298827
15,200,350,16,20,6,1.0,7.3769703,10.198283,11.973614
15,200,350,16,20,6,25.75,2.728156,544.8621,9.187531
15,200,350,16,20,6,50.5,1.790334,1245.0355,7.0249705
15,200,350,16,20,6,75.25,1.5075492,1770.6046,5.645554
15,200,350,16,20,6,100.0,1.4407382,2135.2102,4.89605
20,200,250,16,20,4,1.0,8.070007,6.8457255,8.792522
20,200,250,16,20,4,25.75,5.173732,239.98825,7.674268
20,200,250,16,20,4,50.5,3.0422864,722.18726,6.9243426
20,200,250,16,20,4,75.25,2.3083637,1229.667,6.00351
20,200,250,16,20,4,100.0,2.0052195,1661.7301,5.3032546
10,250,150,8,20,2,1.0,2.0586584,11.434137,3.7463462
10,250,150,8,20,2,25.75,20.519464,31.14562,3.950083
10,250,150,8,20,2,50.5,19.40083,62.437008,3.8176064
10,250,150,8,20,2,75.25,15.775298,113.42952,3.7845757
10,250,150,8,20,2,100.0,13.359853,179.01071,3.8062794
10,200,250,8,15,4,1.0,2.4009366,14.261297,5.449541
10,200,250,8,15,4,25.75,12.9605,71.326965,5.713713
10,200,250,8,15,4,50.5,8.649217,191.9589,5.232556
10,200,250,8,15,4,75.25,6.573059,368.32037,5.1204348
10,200,250,8,15,4,100.0,5.572897,572.20447,5.0751925
15,200,250,8,15,4,1.0,3.8256454,8.9076395,5.4235973
15,200,250,8,15,4,25.75,14.050973,63.43062,5.508691
15,200,250,8,15,4,50.5,8.482415,191.95093,5.131429
15,200,250,8,15,4,75.25,6.311259,377.35883,5.037139
15,200,250,8,15,4,100.0,5.2819667,592.2697,4.978921
15,200,150,12,20,6,1.0,3.522297,8.867614,4.971104
15,200,150,12,20,6,25.75,17.153542,46.28153,4.90687
15,200,150,12,20,6,50.5,10.980417,134.69106,4.661078
15,200,150,12,20,6,75.25,8.209154,265.67633,4.612802
15,200,150,12,20,6,100.0,6.8027015,425.69183,4.6088943
20,250,350,12,20,4,1.0,9.532075,5.781083,8.770347
20,250,350,12,20,4,25.75,4.825133,256.78894,7.6582336
20,250,350,12,20,4,50.5,2.8150482,766.5907,6.8010845
20,250,350,12,20,4,75.25,2.1528218,1293.8359,5.89116
20,250,350,12,20,4,100.0,1.8896492,1742.465,5.2404084
10,250,150,12,20,6,1.0,2.9352276,10.645724,4.9732146
10,250,150,12,20,6,25.75,17.128057,46.889286,4.963921
10,250,150,12,20,6,50.5,11.158643,132.94957,4.6754885
10,250,150,12,20,6,75.25,8.315349,262.3771,4.6144485
10,250,150,12,20,6,100.0,6.90369,420.6696,4.6221323
15,250,250,8,20,4,1.0,4.5474477,7.131419,5.1613564
15,250,250,8,20,4,25.75,15.705406,53.092358,5.153762
15,250,250,8,20,4,50.5,9.29425,165.12138,4.83667
15,250,250,8,20,4,75.25,6.835568,330.28717,4.7750697
15,250,250,8,20,4,100.0,5.6676283,527.1965,4.7554736
10,200,350,16,20,2,1.0,5.450799,14.506817,12.584977
10,200,350,16,20,2,25.75,2.4648256,620.3696,9.451047
10,200,350,16,20,2,50.5,1.6831051,1352.9047,7.176408
10,200,350,16,20,2,75.25,1.4543408,1878.606,5.778504
10,200,350,16,20,2,100.0,1.4107702,2236.9087,5.022554
10,200,100,16,15,2,1.0,2.081686,14.868169,4.925982
10,200,100,16,15,2,25.75,15.363904,54.729572,5.1971674
10,200,100,16,15,2,50.5,10.246549,149.43553,4.825699
10,200,100,16,15,2,75.25,7.753582,289.22238,4.7429404
10,200,100,16,15,2,100.0,6.5098615,457.5126,4.7401786
15,200,250,8,15,6,1.0,3.8045485,8.865063,5.3679085
15,200,250,8,15,6,25.75,14.407788,61.33342,5.461824
15,200,250,8,15,6,50.5,8.676459,186.60292,5.102578
15,200,250,8,15,6,75.25,6.426078,368.4458,5.00764
15,200,250,8,15,6,100.0,5.363616,580.12225,4.952191
15,250,150,12,15,4,1.0,4.3913145,7.074092,4.944078
15,250,150,12,15,4,25.75,16.452305,48.83549,4.9659834
15,250,150,12,15,4,50.5,10.03812,148.24454,4.689859
15,250,150,12,15,4,75.25,7.496475,291.93045,4.628603
15,250,150,12,15,4,100.0,6.240709,463.78693,4.6065135
10,250,100,12,20,6,1.0,2.3754897,10.6315155,4.019467
10,250,100,12,20,6,25.75,24.813448,26.40311,4.04935
10,250,100,12,20,6,50.5,20.354156,61.082245,3.9182913
10,250,100,12,20,6,75.25,15.830841,115.93828,3.8819003
10,250,100,12,20,6,100.0,13.150977,186.37526,3.9009137
15,200,250,12,15,6,1.0,5.13684,9.074423,7.4188266
15,200,250,12,15,6,25.75,7.262871,150.41693,6.752244
15,200,250,12,15,6,50.5,4.406539,451.69385,6.27293
15,200,250,12,15,6,75.25,3.360222,831.1793,5.9071264
15,200,250,12,15,6,100.0,2.8714707,1209.3425,5.526803
20,200,250,8,20,6,1.0,4.9754786,6.555361,5.1910076
20,200,250,8,20,6,25.75,15.811982,52.695198,5.14992
20,200,250,8,20,6,50.5,9.245111,168.49641,4.9094353
20,200,250,8,20,6,75.25,6.7465215,339.2882,4.841303
20,200,250,8,20,6,100.0,5.542728,543.46826,4.794217
15,250,100,8,15,2,1.0,2.7319221,7.2866406,3.1682234
15,250,100,8,15,2,25.75,34.58925,15.19121,3.2477045
15,250,100,8,15,2,50.5,34.93292,28.753431,3.165579
15,250,100,8,15,2,75.25,28.737816,52.232285,3.1747265
15,250,100,8,15,2,100.0,24.251139,83.419014,3.2197146
15,250,250,16,20,6,1.0,7.3025713,7.30334,8.488236
15,250,250,16,20,6,25.75,5.039644,236.59743,7.369752
15,250,250,16,20,6,50.5,3.0365734,698.79803,6.6875052
15,250,250,16,20,6,75.25,2.3325763,1192.9427,5.8853045
15,250,250,16,20,6,100.0,2.0401294,1621.1508,5.2638187
10,200,100,12,15,4,1.0,1.8364385,14.431689,4.2180696
10,200,100,12,15,4,25.75,20.890364,34.066,4.398558
10,200,100,12,15,4,50.5,17.177769,77.6467,4.203572
10,200,100,12,15,4,75.25,13.477745,144.95491,4.132032
10,200,100,12,15,4,100.0,11.305739,229.73761,4.1338162
10,250,350,16,20,6,1.0,6.261304,11.895994,11.854567
10,250,350,16,20,6,25.75,2.6474125,553.45306,9.056189
10,250,350,16,20,6,50.5,1.7374346,1271.9487,6.9647703
10,250,350,16,20,6,75.25,1.4775891,1810.516,5.6580844
10,250,350,16,20,6,100.0,1.423038,2184.501,4.947532
15,250,100,12,15,2,1.0,3.3406477,7.351905,3.9088652
15,250,100,12,15,2,25.75,27.406027,23.710001,4.016248
15,250,100,12,15,2,50.5,18.721779,65.442024,3.8612916
15,250,100,12,15,2,75.25,14.05309,128.80373,3.8283694
15,250,100,12,15,2,100.0,11.643245,208.23512,3.8587625
10,200,350,8,20,6,1.0,2.9812582,14.341897,6.804972
10,200,350,8,20,6,25.75,8.893803,121.47643,6.6776333
10,200,350,8,20,6,50.5,5.419543,358.0935,6.1162877
10,200,350,8,20,6,75.25,4.115191,673.2116,5.859426
10,200,350,8,20,6,100.0,3.5084677,1001.2019,5.5906115
20,250,150,8,20,6,1.0,4.4278994,5.265422,3.710659
20,250,150,8,20,6,25.75,32.325035,18.141981,3.6246557
20,250,150,8,20,6,50.5,23.37903,48.230427,3.5536637
20,250,150,8,20,6,75.25,17.510632,96.242004,3.5643477
20,250,150,8,20,6,100.0,14.362477,158.1806,3.6157837
20,200,350,16,20,2,1.0,9.414842,7.7155,11.561046
20,200,350,16,20,2,25.75,2.9172266,507.06323,9.142719
20,200,350,16,20,2,50.5,1.896016,1182.5298,7.0661488
20,200,350,16,20,2,75.25,1.5927851,1689.8604,5.6927404
20,200,350,16,20,2,100.0,1.5178466,2043.8783,4.9374533
15,250,350,12,20,4,1.0,7.5902066,7.44017,8.987867
15,250,350,12,20,4,25.75,4.587803,271.27347,7.6922817
15,250,350,12,20,4,50.5,2.7762961,785.64154,6.874148
15,250,350,12,20,4,75.25,2.1563816,1312.9388,5.9880223
15,250,350,12,20,4,100.0,1.9015118,1760.0447,5.3265095
15,250,100,8,15,4,1.0,2.781975,7.184467,3.1810303
15,250,100,8,15,4,25.75,35.64829,14.398953,3.1725802
15,250,100,8,15,4,50.5,36.040096,27.215666,3.091247
15,250,100,8,15,4,75.25,29.921192,49.01927,3.1021242
15,250,100,8,15,4,100.0,25.414494,77.84211,3.1485887
20,200,100,8,20,2,1.0,2.98944,6.7017903,3.188606
20,200,100,8,20,2,25.75,36.307484,14.328172,3.215363
20,200,100,8,20,2,50.5,36.69846,27.325443,3.1604125
20,200,100,8,20,2,75.25,30.085634,49.821445,3.1702178
20,200,100,8,20,2,100.0,25.181917,80.16413,3.2128386
15,250,100,16,15,6,1.0,4.313681,6.9400544,4.764651
15,250,100,16,15,6,25.75,17.569656,43.592148,4.733852
15,250,100,16,15,6,50.5,11.186682,128.90172,4.544527
15,250,100,16,15,6,75.25,8.403517,252.97395,4.49625
15,250,100,16,15,6,100.0,6.9563723,405.12558,4.48531
15,250,250,12,15,6,1.0,6.228552,7.185664,7.1231837
15,250,250,12,15,6,25.75,7.4431076,141.7681,6.5219245
15,250,250,12,15,6,50.5,4.4654093,431.77332,6.076392
15,250,250,12,15,6,75.25,3.3963506,799.1651,5.7406673
15,250,250,12,15,6,100.0,2.904195,1169.9077,5.4075136
