tCu,wCu,tLam,nLam,aln,tsu,freq,Pre_Q,Pre_R,Pre_L
20,100,150,16,20,4,75.25,5.5047417,480.4424,5.5936046
20,100,150,16,20,4,100.0,4.317082,800.73236,5.5017114
20,100,350,8,15,6,1.0,3.2341573,13.169534,6.7787824
20,100,350,8,15,6,25.75,7.747502,149.23065,7.145995
20,100,350,8,15,6,50.5,4.1392655,488.34723,6.3706064
20,100,350,8,15,6,75.25,3.5807621,816.1696,6.18115
20,100,350,8,15,6,100.0,2.626388,1302.9326,5.446293
20,150,100,8,15,6,1.0,2.7623324,7.9793763,3.5080433
20,150,100,8,15,6,25.75,27.673355,20.287497,3.47003
20,150,100,8,15,6,50.5,25.37207,45.386242,3.6291838
20,150,100,8,15,6,75.25,21.263948,76.410095,3.4364355
20,150,100,8,15,6,100.0,19.728668,108.64043,3.4112153
15,150,100,16,15,6,1.0,2.677122,11.353822,4.8376055
15,150,100,16,15,6,25.75,15.2957325,54.78446,5.1792965
15,150,100,16,15,6,50.5,10.257015,154.39565,4.990968
15,150,100,16,15,6,75.25,7.826505,296.5947,4.9095855
15,150,100,16,15,6,100.0,6.3697705,477.9737,4.8456044
15,150,350,16,15,6,1.0,6.0074687,13.073106,12.499438
15,150,350,16,15,6,25.75,2.7248433,587.3702,9.892283
15,150,350,16,15,6,50.5,1.8894571,1246.3357,7.421654
15,150,350,16,15,6,75.25,1.5008693,1851.9128,5.8786407
15,150,350,16,15,6,100.0,1.4367249,2180.5464,4.9860783
15,250,50,16,15,4,1.0,2.9427025,7.167184,3.3567195
15,250,50,16,15,4,25.75,28.216656,19.798622,3.4528968
15,250,50,16,15,4,50.5,28.134613,38.419937,3.4066403
15,250,50,16,15,4,75.25,22.076315,75.604355,3.5300977
15,250,50,16,15,4,100.0,17.834503,120.532135,3.4212422
15,200,50,16,15,2,1.0,2.4028296,9.064341,3.4664047
15,200,50,16,15,2,25.75,26.080639,23.177362,3.7361586
15,200,50,16,15,2,50.5,18.337357,66.42665,3.838908
15,200,50,16,15,2,75.25,17.4409,103.63645,3.8229184
15,200,50,16,15,2,100.0,15.02173,155.29703,3.712814
10,250,50,16,20,4,1.0,2.0037007,10.6371975,3.3921907
10,250,50,16,20,4,25.75,28.613945,18.785995,3.322424
10,250,50,16,20,4,50.5,27.16696,40.619354,3.4777846
10,250,50,16,20,4,75.25,24.250772,67.94535,3.484969
10,250,50,16,20,4,100.0,22.71416,89.397354,3.2317777
20,200,200,16,20,2,1.0,7.510791,6.346909,7.586966
20,200,200,16,20,2,25.75,8.063567,138.07945,6.8817577
20,200,200,16,20,2,50.5,4.5659723,452.34177,6.509217
20,200,200,16,20,2,75.25,3.235418,892.83527,6.1096334
20,200,200,16,20,2,100.0,2.8174183,1245.1489,5.583319
10,200,200,12,15,6,1.0,3.3161037,12.422117,6.5560746
10,200,200,12,15,6,25.75,10.106831,103.89008,6.489811
10,200,200,12,15,6,50.5,5.9561357,320.2925,6.0122905
10,200,200,12,15,6,75.25,4.4662523,606.9534,5.7333984
10,200,200,12,15,6,100.0,3.7210817,919.5935,5.4460926
20,250,200,8,20,2,1.0,5.4810834,5.0988483,4.447938
20,250,200,8,20,2,25.75,24.592352,29.359863,4.462694
20,250,200,8,20,2,50.5,15.344912,90.63056,4.3829627
20,250,200,8,20,2,75.25,10.010506,201.04213,4.256539
20,250,200,8,20,2,100.0,8.219114,329.90613,4.315542
20,200,300,8,15,4,1.0,6.502352,6.1308694,6.344724
20,200,300,8,15,4,25.75,10.949892,89.250626,6.040377
20,200,300,8,15,4,50.5,6.4180274,293.4945,5.9364986
20,200,300,8,15,4,75.25,4.7666197,561.69653,5.662729
20,200,300,8,15,4,100.0,4.0088143,860.0376,5.487232
20,250,300,8,15,6,1.0,7.023851,5.4060283,6.043294
20,250,300,8,15,6,25.75,11.862153,80.27892,5.885834
20,250,300,8,15,6,50.5,6.543251,278.71292,5.747505
20,250,300,8,15,6,75.25,4.898307,521.0662,5.3982425
20,250,300,8,15,6,100.0,4.290044,761.0469,5.19629
20,250,300,16,15,6,1.0,9.996625,6.195076,9.856442
20,250,300,16,15,6,25.75,3.59549,391.58347,8.70213
20,250,300,16,15,6,50.5,2.1789267,1054.1508,7.2389235
20,250,300,16,15,6,75.25,1.7950569,1594.8798,6.0550776
20,250,300,16,15,6,100.0,1.491307,2065.845,4.9032583
10,200,400,16,15,4,1.0,6.7069373,13.553594,14.467684
10,200,400,16,15,4,25.75,2.3405707,705.8629,10.211394
10,200,400,16,15,4,50.5,1.6017358,1418.9072,7.1626472
10,200,400,16,15,4,75.25,1.2528267,1980.291,5.247272
10,200,400,16,15,4,100.0,1.292587,2274.9111,4.679983
10,250,400,16,15,6,1.0,7.467188,11.0662155,13.151529
10,250,400,16,15,6,25.75,2.1370802,722.3729,9.54169
10,250,400,16,15,6,50.5,1.6600201,1371.7926,7.1767936
10,250,400,16,15,6,75.25,1.3582209,1972.8302,5.6672664
10,250,400,16,15,6,100.0,1.4072113,2191.7515,4.908746
15,250,400,16,20,6,1.0,9.38333,8.301025,12.396779
15,250,400,16,20,6,25.75,2.2661617,661.37427,9.263629
15,250,400,16,20,6,50.5,1.653211,1350.2532,7.035129
15,250,400,16,20,6,75.25,1.2707235,1990.3551,5.3492775
15,250,400,16,20,6,100.0,1.4980143,2037.0809,4.8567333
10,200,450,8,15,6,1.0,4.1895213,12.901991,8.602828
10,200,450,8,15,6,25.75,5.425394,235.34846,7.891973
10,200,450,8,15,6,50.5,3.298342,666.648,6.929805
10,200,450,8,15,6,75.25,2.5639837,1156.0529,6.269117
10,200,450,8,15,6,100.0,2.2305539,1613.732,5.728809
15,250,450,16,20,6,1.0,8.724764,9.621846,13.360789
15,250,450,16,20,6,25.75,2.42886,639.97656,9.607482
15,250,450,16,20,6,50.5,1.5342519,1423.7891,6.8844776
15,250,450,16,20,6,75.25,1.3485491,1890.7445,5.392784
15,250,450,16,20,6,100.0,1.3708802,2236.177,4.8789406
10,200,450,16,15,4,1.0,6.0024667,14.928184,14.261222
10,200,450,16,15,4,25.75,2.1298904,749.565,9.867559
