"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,4.66832337629994,9.07899067321097,6.74556969448752
25.75,8.96119328727618,116.756106433311,6.46678387775021
50.5,5.54040147955766,352.534302146391,6.15561389099465
75.25,4.25701724386065,648.171324309523,5.83591355559217
100,3.58206712280386,972.605308720139,5.54485874521309
