"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,7.50554603329691,0.0105880865877343,12.6479432650134
25.75,2.63522001273348,0.599306890038008,9.76133120900915
50.5,1.80452889647311,1.32189332243597,7.51776945493186
75.25,1.54469745780767,1.86406787462482,6.09002087188475
100,1.46265360617131,2.24011081097519,5.21472150781906
