"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,4.11894221605799,0.0107213949962523,7.02841063984464
25.75,7.85107839474118,0.139882755826505,6.78791494660394
50.5,4.65867800960379,0.436139839557305,6.40349695990186
75.25,3.49424866955952,0.808621720447009,5.97603095816827
100,2.90755863932702,1.2042308585734,5.57260635395932
