"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,3.56059839852652,10.6417959772852,6.03056568630415
25.75,11.2546922941071,84.6880717262982,5.89113219849916
50.5,6.78804138847044,267.525960748019,5.72320322555173
75.25,4.96552800955209,524.341576428719,5.50672461956352
100,4.02934769873542,822.516987843762,5.27472415679356
