tCu,wCu,tLam,nLam,aln,tsu,freq,Pre_Q,Pre_R,Pre_L
20,200,100,8,20,4,75.25,30.0818,47.33364,3.0115306
20,200,100,8,20,4,100.0,28.087677,70.58912,3.1555395
15,250,350,12,15,4,1.0,9.553273,6.5855536,10.01301
15,250,350,12,15,4,25.75,6.7470846,169.98297,7.0886683
15,250,350,12,15,4,50.5,4.331846,567.7253,7.750683
15,250,350,12,15,4,75.25,1.7515316,1658.9235,6.14551
15,250,350,12,15,4,100.0,1.8234911,1908.8795,5.5399036
20,200,350,8,15,4,1.0,7.413847,6.467404,7.631217
20,200,350,8,15,4,25.75,9.393172,117.88584,6.844109
20,200,350,8,15,4,50.5,4.900739,417.03006,6.441066
20,200,350,8,15,4,75.25,3.561613,797.0583,6.0041313
20,200,350,8,15,4,100.0,3.0484276,1173.573,5.693847
20,250,250,12,20,4,1.0,8.497269,5.09944,6.8963923
20,250,250,12,20,4,25.75,10.97536,95.88929,6.50477
20,250,250,12,20,4,50.5,6.807289,287.1352,6.160122
20,250,250,12,20,4,75.25,3.4977736,825.7415,6.1087084
20,250,250,12,20,4,100.0,2.8301368,1279.8792,5.7649636
20,250,350,8,20,6,1.0,8.2011175,5.325587,6.9512143
20,250,350,8,20,6,25.75,8.6451845,115.78198,6.1866875
20,250,350,8,20,6,50.5,5.9612503,303.64853,5.7047586
20,250,350,8,20,6,75.25,3.741873,719.6294,5.695231
20,250,350,8,20,6,100.0,3.404685,1008.147,5.4628687
10,250,150,12,20,4,1.0,2.9931476,11.193177,5.3321414
10,250,150,12,20,4,25.75,14.751528,58.480183,5.3319826
10,250,150,12,20,4,50.5,12.450306,126.256065,4.9540567
10,250,150,12,20,4,75.25,8.4236,268.22366,4.7786837
10,250,150,12,20,4,100.0,7.2435064,405.5402,4.675227
15,250,350,8,15,2,1.0,5.918946,6.066077,5.714425
15,250,350,8,15,2,25.75,13.008379,68.82305,5.533503
15,250,350,8,15,2,50.5,6.4606338,318.36508,6.4823003
15,250,350,8,15,2,75.25,3.7205906,767.14465,6.036742
15,250,350,8,15,2,100.0,2.9843965,1213.5839,5.764294
15,250,150,12,15,2,1.0,5.334217,5.656979,4.802589
15,250,150,12,15,2,25.75,20.307474,37.812374,4.7460546
15,250,150,12,15,2,50.5,15.121547,91.35607,4.35374
15,250,150,12,15,2,75.25,9.370473,211.632,4.194269
15,250,150,12,15,2,100.0,8.980538,313.98248,4.487742
10,200,150,8,20,2,1.0,1.1010218,20.987154,3.677643
10,200,150,8,20,2,25.75,17.409525,34.79827,3.7444472
10,200,150,8,20,2,50.5,17.428862,70.717415,3.8844004
10,200,150,8,20,2,75.25,12.467059,151.67592,3.9993927
10,200,150,8,20,2,100.0,12.068884,214.08437,4.11218
10,200,150,16,20,4,1.0,3.5735605,11.276603,6.4135647
10,200,150,16,20,4,25.75,10.185535,99.76786,6.2808366
10,200,150,16,20,4,50.5,5.9368935,319.65506,5.98094
10,200,150,16,20,4,75.25,4.4931793,619.89386,5.8909397
10,200,150,16,20,4,100.0,3.5134902,1067.3678,5.9686036
15,200,350,16,15,4,1.0,9.619812,7.864621,12.041055
15,200,350,16,15,4,25.75,2.155624,743.0728,9.900279
15,200,350,16,15,4,50.5,1.4251934,1546.4319,6.9459777
15,200,350,16,15,4,75.25,1.4522873,1885.7095,5.792165
