"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,9.06988922409312,0.00883907749853159,12.7593648500624
25.75,2.27965496848587,0.681045842531829,9.59595858167942
50.5,1.58691340123789,1.38748438158129,6.9392108578931
75.25,1.42606813599578,1.83715330121698,5.54114227146326
100,1.40282048169153,2.13719281625876,4.77162093651123
