"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,3.17905263971224,7.02228421859558,3.55300856023247
25.75,32.5739948424832,17.4021529985424,3.50361925271133
50.5,27.2122315282178,40.7291119487288,3.49299409787164
75.25,21.3239929167361,77.1883895600399,3.48124137861055
100,17.2935942189471,125.966991984519,3.46706636500506
