"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,9.31049200406594,0.00823950685685697,12.2093904536852
25.75,2.50552747753603,0.620349137057357,9.60678896658132
50.5,1.68565449701863,1.33798908616959,7.10804040742393
75.25,1.48284511582965,1.81689714745372,5.69822720044573
100,1.43730256901434,2.1401433359539,4.89565939000808
