"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,4.30390885200339,8.93885584348908,6.12301227971332
25.75,11.2287269209346,85.6664948758067,5.94544568616786
50.5,6.75223070102284,271.381038574932,5.77504703838063
75.25,4.92042629278977,533.876944373929,5.55593970580129
100,3.9781370966649,839.882543349696,5.3176338738933
