"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,6.19286823599595,0.0179348515947173,17.6770487146563
25.75,1.49819816803795,1.02587646689091,9.49964174723204
50.5,1.28318482119009,1.57967644953711,6.3883118852366
75.25,1.31782057539831,1.88694820255267,5.25932356224854
100,1.39050409941034,2.12493941487027,4.70260993894202
