Freq [MHz],"Matrix1.Z(Winding,Winding) [mOhm]","Matrix1.L(Winding,Winding) [nH]",R_11_ohm,X_11_ohm,R_11_mOhm,X_11_mOhm,Q_1
1.0,25.9197945620482 + 16.1623209931829i,2.57231327790298,0.0259197945620482,0.016162320993182898,25.9197945620482,16.1623209931829,0.6235512767854955
25.75,35.1143965082093 + 403.969486363523i,2.49684429565238,0.03511439650820931,0.40396948636352303,35.11439650820931,403.96948636352306,11.504383572962162
50.5,42.7627029180708 + 784.438207007662i,2.47222214248342,0.0427627029180708,0.784438207007662,42.7627029180708,784.438207007662,18.343980933819118
75.25,49.9742591910174 + 1163.31730517614i,2.46043454489203,0.0499742591910174,1.16331730517614,49.9742591910174,1163.31730517614,23.27833016452678
100.0,57.3633607198553 + 1541.3872871369i,2.45319405966845,0.0573633607198553,1.5413872871369,57.3633607198553,1541.3872871369,26.870588957724305
