Freq [MHz],"Matrix1.Z(Winding,Winding) [mOhm]","Matrix1.L(Winding,Winding) [nH]",R_11_ohm,X_11_ohm,R_11_mOhm,X_11_mOhm,Q_1
1.0,20.8398309588897 + 16.5253566918097i,2.63009220385824,0.0208398309588897,0.0165253566918097,20.8398309588897,16.5253566918097,0.7929698050050851
25.75,38.8660431322027 + 395.658688098142i,2.44547712575044,0.038866043132202696,0.39565868809814203,38.8660431322027,395.658688098142,10.180060953267368
50.5,52.6651239776173 + 761.342636326701i,2.39943453382197,0.0526651239776173,0.7613426363267011,52.6651239776173,761.342636326701,14.456296289177484
75.25,65.6279679957164 + 1124.10545413103i,2.37750085822609,0.06562796799571641,1.12410545413103,65.6279679957164,1124.10545413103,17.128451306071238
100.0,78.8875256427307 + 1485.2907601044i,2.36391366399333,0.0788875256427307,1.4852907601044,78.88752564273071,1485.2907601044,18.82795471150978
