"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,7.01311887956642,3.59074834783703,4.00789469016817
25.75,30.3420687686287,21.1298214517811,3.96263356487739
50.5,19.257631197321,64.9207341623486,3.94017073697387
75.25,13.9486141581739,132.525289595606,3.90970014532166
100,11.0517746551254,220.167714343036,3.8726280481858
