"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,7.08118820629267,5.49143098346161,6.18887624901416
25.75,10.5820958230306,92.213238389435,6.03125738078947
50.5,6.25688314004577,293.756100725791,5.79260202896766
75.25,4.71688135881124,554.365684836084,5.53050666247095
100,3.9306202405885,844.746656716732,5.28454620503738
