"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,8.20595453710839,0.00738656147544088,9.64698392450129
25.75,4.1033753853933,0.336072632799478,8.52348685049971
50.5,2.67539604742549,0.870691399433876,7.34143721880667
75.25,2.13461956825609,1.41575533761971,6.39178740106659
100,1.86521976000455,1.89860631452413,5.63618267039376
