"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,4.30534999828629,8.97508083429121,6.14988455145217
25.75,11.2085696415619,85.9948152399169,5.95751796374831
50.5,6.78648715313557,270.349410475334,5.78228124733261
75.25,4.98053734226106,528.037145868953,5.56229864667191
100,4.05049389011173,826.551743718643,5.32841643866205
