tCu,wCu,tLamCore,Nlam,AlN,tSu,freq,Q,R,L
5,250,100,4,15,4,100.0,26.63945805931808,51.8365540964743,2.19776696258616
15,200,250,8,20,6,1.0,2.459188479321744,9.06931245860062,3.54965636427669
15,200,250,8,20,6,25.75,14.952544734584004,34.6352416396233,3.20093039629799
15,200,250,8,20,6,50.5,16.273088228419486,61.4346078755891,3.15073460721059
15,200,250,8,20,6,75.25,15.42044417513965,95.7399638894857,3.12250951298633
15,200,250,8,20,6,100.0,14.12220688618365,137.93056547668604,3.1001536423958
15,200,150,12,20,8,1.0,2.239970623363714,8.97926612448806,3.20112989747978
15,200,150,12,20,8,25.75,14.929596208563169,31.402008040641,2.89766637053584
15,200,150,12,20,8,50.5,17.066173886678566,53.041189112996,2.85284496937205
15,200,150,12,20,8,75.25,16.739889755016854,79.9089296576364,2.82918622196615
15,200,150,12,20,8,100.0,15.682448264591056,112.643851026685,2.81152199033782
10,250,150,12,15,4,1.0,1.9389300074364275,11.113669649001102,3.42957059543681
10,250,150,12,15,4,25.75,11.117660651917683,42.5590988494692,2.92448053869127
10,250,150,12,15,4,50.5,12.899494250201084,70.3108180473186,2.85840384677558
10,250,150,12,15,4,75.25,12.996753920175385,102.732161845552,2.82393665592396
10,250,150,12,15,4,100.0,12.491571605348076,140.794231109201,2.79912358706158
5,200,350,4,15,8,1.0,0.823620438024465,26.0404800187574,3.41347111550395
5,200,350,4,15,8,25.75,9.466853280374352,54.27969188225491,3.17603967044485
5,200,350,4,15,8,50.5,11.993358090886154,82.2759315775821,3.10987091510513
5,200,350,4,15,8,75.25,12.65432275265834,114.92332791471,3.0758186656783
5,200,350,4,15,8,100.0,12.502937476777785,153.364153171158,3.051799882596
15,250,350,12,15,4,1.0,2.7815086171602323,8.22514130717344,3.64119476105874
15,250,350,12,15,4,25.75,9.91451744112084,48.2035185908624,2.95388252702095
15,250,350,12,15,4,50.5,10.021484913004665,90.8666268894547,2.86988990881399
15,250,350,12,15,4,75.25,9.24567815296784,143.963645444714,2.81517394286235
15,250,350,12,15,4,100.0,8.450749487608354,205.80670901282,2.76805609847142
5,200,150,8,20,4,1.0,0.869748980757066,26.088880051496005,3.61134929570738
5,200,150,8,20,4,25.75,10.331449011502423,52.6388828100411,3.36132726567732
5,200,150,8,20,4,50.5,12.95511773314592,80.9074414281615,3.30338038086211
5,200,150,8,20,4,75.25,13.392479808764676,115.533490689152,3.27252160801769
5,200,150,8,20,4,100.0,12.970961343480214,157.430689348912,3.2499875238262
10,250,350,8,20,6,1.0,2.0397239968998035,11.1566699610203,3.62181383047564
10,250,350,8,20,6,25.75,10.3257972615524,47.7878230816434,3.04988693292509
10,250,350,8,20,6,50.5,11.637515148929252,81.0599442767963,2.9730027690477
10,250,350,8,20,6,75.25,11.495818360916122,120.551186199092,2.93106202400987
10,250,350,8,20,6,100.0,10.912287903537663,166.937576982695,2.89927928732675
5,250,250,12,20,8,1.0,1.0725434646478933,21.1790809020992,3.61528169204866
5,250,250,12,20,8,25.75,7.1974141804594005,69.1337066359406,3.0754540018993
5,250,250,12,20,8,50.5,8.341861378478747,112.78471671947,2.96511795895473
5,250,250,12,20,8,75.25,8.464953812045547,162.275316874883,2.90529800583941
5,250,250,12,20,8,100.0,8.222574590588033,218.613159020705,2.8609103800867
15,250,250,8,20,6,1.0,2.62452002647802,7.6264193397552,3.18559604865315
15,250,250,8,20,6,25.75,13.868939270127743,32.0238464233139,2.74510928712245
15,250,250,8,20,6,50.5,16.524556636061696,51.7456254863975,2.69483519324282
15,250,250,8,20,6,75.25,16.999204869457046,74.2546956656848,2.66972272181248
15,250,250,8,20,6,100.0,16.58589317153528,100.477089196339,2.65232073561963
15,250,350,8,20,6,1.0,2.715747697733747,7.79270615481749,3.36819984839201
15,250,350,8,20,6,25.75,12.391925762163178,37.137184186146605,2.84440001879674
15,250,350,8,20,6,50.5,13.97016057064347,63.2476265233373,2.78467415366431
15,250,350,8,20,6,75.25,13.775018541147306,94.4762874548782,2.75250830704058
15,250,350,8,20,6,100.0,13.041854082491223,131.440127761159,2.72827058735043
10,250,250,12,20,8,1.0,1.9001055162130207,11.0397269837331,3.33853692255546
10,250,250,12,20,8,25.75,9.799376559174837,46.298734385175,2.80420955124307
10,250,250,12,20,8,50.5,11.192281162603106,77.3905806323202,2.72982916970153
10,250,250,12,20,8,75.25,11.16659803028408,113.891021094623,2.68982482165386
10,250,250,12,20,8,100.0,10.675142867582675,156.549202812614,2.65977370414529
