"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,9.88993142212953,0.00603839259346141,9.50461998645639
25.75,4.1234475587679,0.331052960057506,8.43724867250708
50.5,2.66998939033004,0.863316673329816,7.26454498964615
75.25,2.12429041109448,1.40650844384571,6.31931289902158
100,1.85275224866333,1.88770779925047,5.5663723078232
