"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,7.1909463498415,0.0075476825350023,8.63813138103995
25.75,4.92532331666835,0.263910136693178,8.0340349074358
50.5,2.93770490367002,0.764440390943617,7.07751091221294
75.25,2.28024136729174,1.2870436070899,6.20708523824713
100,1.96857132740717,1.75715080409035,5.50529153884757
