"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,1.95540132627035,13.1168666814802,4.08212351721823
25.75,20.011828784238,32.029784311773,3.96171920634477
50.5,18.3126558073436,68.1924711234465,3.93565041127754
75.25,15.0553433241079,122.875249090376,3.91262929490983
100,12.5327313764717,194.89584159223,3.88748239889686
