"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,5.99862586313761,5.3640895555062,5.12115507767661
25.75,16.2461754161148,50.2299419927575,5.04378671076336
50.5,9.69333665852404,162.069940378369,4.95113219722909
75.25,7.10355519190118,321.594949562819,4.83168492711005
100,5.783224934943,511.096282712528,4.70427756278697
