"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,2.04164183058506,0.021039390065167,6.83648448151889
25.75,7.88124585656234,0.13567022377504,6.60879552660356
50.5,5.00554313972365,0.398228751528037,6.28221180282127
75.25,3.81320267468276,0.733984105259678,5.91957014990609
100,3.18682219045339,1.09916681553014,5.57495764885185
