"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,5.26998210793064,0.00921295199121703,7.72730546391157
25.75,6.66203099379295,0.176706450955831,7.27615515890954
50.5,4.18452868528493,0.510357884953439,6.73054344298183
75.25,3.27184709122571,0.901194984664193,6.23627692989487
100,2.77569085400884,1.31368131847663,5.80338322444711
