"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,4.78316223473239,0.00910926598216292,6.93455546858165
25.75,8.60975199192775,0.124900918073213,6.64659429520649
50.5,5.18695981722617,0.386531539949323,6.31868308949945
75.25,3.90770082593591,0.720793762291691,5.9572517522467
100,3.25299456710577,1.08442180876206,5.61437882203331
