"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,4.04642900660079,7.08752862012365,4.56443348261762
25.75,21.6119608222683,33.6438664990667,4.49410247321104
50.5,14.1606739010628,99.9016443435114,4.45846448884289
75.25,10.3083251710264,202.271375860269,4.40997538757686
100,8.16444790063922,334.803383266267,4.35047614545399
