"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,2.77609911079599,7.00677943866445,3.09580463065341
25.75,37.1053228517355,13.2858432546887,3.04697041464214
50.5,38.4465860699921,25.0927597486685,3.04042968384473
75.25,33.2510190169748,43.1630153253627,3.03550088020161
100,28.2281047113212,67.453459940865,3.03044274084344
