"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,2.81790640030707,8.7836747682603,3.93933524758749
25.75,24.6582876311689,25.2143173297791,3.84284640715047
50.5,20.7907276448087,58.3260360796722,3.82173795031376
75.25,16.4976488647073,108.952432175236,3.80165421818588
100,13.5010353592545,175.866835395976,3.77895008203584
