tCu,wCu,tLam,nLam,aln,tsu,freq,Pre_Q,Pre_R,Pre_L
15,250,50,12,20,4,75.25,46.606926,26.746601,2.6365297
15,250,50,12,20,4,100.0,42.856297,38.857002,2.6503544
20,200,50,8,20,2,1.0,2.4403152,6.510008,2.5284102
20,200,50,8,20,2,25.75,33.985874,10.583887,2.2232416
20,200,50,8,20,2,50.5,52.636806,13.626555,2.260499
20,200,50,8,20,2,75.25,57.86508,18.605446,2.2770364
20,200,50,8,20,2,100.0,58.689335,24.524765,2.2907832
10,200,200,8,15,6,1.0,2.3807962,13.181834,4.994802
10,200,200,8,15,6,25.75,16.21898,47.472137,4.758887
10,200,200,8,15,6,50.5,11.853795,127.67486,4.769705
10,200,200,8,15,6,75.25,8.95176,248.3447,4.7019386
10,200,200,8,15,6,100.0,7.2961106,397.77255,4.6189823
15,250,200,16,15,6,1.0,6.7633677,7.288198,7.845187
15,250,200,16,15,6,25.75,6.3930883,188.24123,7.438211
15,250,200,16,15,6,50.5,3.7820976,566.3061,6.7501373
15,250,200,16,15,6,75.25,2.9267848,1001.11554,6.197099
15,250,200,16,15,6,100.0,2.540274,1420.1628,5.741674
20,250,200,8,15,4,1.0,5.5617943,5.2891684,4.6819034
20,250,200,8,15,4,25.75,20.691795,35.924454,4.5944266
20,250,200,8,15,4,50.5,13.012152,111.61969,4.577396
20,250,200,8,15,4,75.25,9.440973,225.37518,4.500248
20,250,200,8,15,4,100.0,7.591159,366.0558,4.4225764
20,250,300,8,15,2,1.0,7.006667,5.494485,6.127151
20,250,300,8,15,2,25.75,11.103675,87.229836,5.9865246
20,250,300,8,15,2,50.5,6.5659547,278.32562,5.7594337
20,250,300,8,15,2,75.25,4.890673,532.9457,5.5127077
20,250,300,8,15,2,100.0,4.077981,815.7281,5.294327
20,200,300,12,15,6,1.0,7.6481495,7.0848956,8.624024
20,200,300,12,15,6,25.75,5.4582663,236.54892,7.980293
20,200,300,12,15,6,50.5,3.33993,674.2095,7.0967727
20,200,300,12,15,6,75.25,2.6407769,1147.3901,6.4084964
20,200,300,12,15,6,100.0,2.3256938,1581.7268,5.8546925
10,200,300,8,20,6,1.0,3.0238948,12.970065,6.242075
10,200,300,8,20,6,25.75,10.419871,93.74629,6.0375333
10,200,300,8,20,6,50.5,6.7669163,276.14246,5.8891506
10,200,300,8,20,6,75.25,5.104793,522.9838,5.646506
10,200,300,8,20,6,100.0,4.232821,803.4859,5.412878
20,200,400,8,20,2,1.0,6.4673424,6.9955626,7.200599
20,200,400,8,20,2,25.75,7.3924212,157.42242,7.1927733
20,200,400,8,20,2,50.5,4.4351654,480.5673,6.717269
20,200,400,8,20,2,75.25,3.3297987,881.33295,6.206854
20,200,400,8,20,2,100.0,2.7963128,1291.4321,5.7474756
15,200,400,16,20,4,1.0,7.8459377,10.435681,13.031241
15,200,400,16,20,4,25.75,2.3243058,691.98126,9.941011
15,200,400,16,20,4,50.5,1.6053288,1427.4061,7.221715
15,200,400,16,20,4,75.25,1.4160445,1923.4832,5.7607465
15,200,400,16,20,4,100.0,1.3500972,2277.666,4.8941236
20,200,400,16,15,2,1.0,9.9393425,8.555042,13.533181
20,200,400,16,15,2,25.75,2.341238,689.95233,9.984075
20,200,400,16,15,2,50.5,1.62069,1443.5167,7.373105
20,200,400,16,15,2,75.25,1.4456241,1970.1895,6.023889
20,200,400,16,15,2,100.0,1.3900411,2353.3894,5.2064443
20,250,450,16,20,6,1.0,12.21536,7.0486093,13.703446
20,250,450,16,20,6,25.75,2.0405514,761.35504,9.602356
20,250,450,16,20,6,50.5,1.4213448,1484.0,6.6475573
20,250,450,16,20,6,75.25,1.277163,1960.4323,5.295558
20,250,450,16,20,6,100.0,1.2313008,2310.2632,4.527366
20,200,450,12,15,6,1.0,9.0911255,7.9808345,11.547449
20,200,450,12,15,6,25.75,2.9492743,521.5365,9.506988
20,200,450,12,15,6,50.5,1.9601982,1215.3577,7.508148
20,200,450,12,15,6,75.25,1.6850668,1759.7754,6.271736
20,200,450,12,15,6,100.0,1.5819432,2163.87,5.4480615
15,250,450,16,15,6,1.0,9.64297,9.508791,14.593393
15,250,450,16,15,6,25.75,1.9354038,810.974,9.701116
15,250,450,16,15,6,50.5,1.4098643,1554.4542,6.906911
15,250,450,16,15,6,75.25,1.288912,2045.803,5.576999
15,250,450,16,15,6,100.0,1.2550354,2404.143,4.8021584
20,250,500,12,20,4,1.0,10.946296,6.688426,11.65229
20,250,500,12,20,4,25.75,2.6138992,599.6752,9.688311
20,250,500,12,20,4,50.5,1.7002683,1339.9319,7.1800737
20,250,500,12,20,4,75.25,1.4665737,1863.1646,5.7792115
20,250,500,12,20,4,100.0,1.3827183,2237.8943,4.924852
15,250,500,12,20,6,1.0,8.687016,8.560226,11.835211
15,250,500,12,20,6,25.75,2.5251343,620.5055,9.684412
15,250,500,12,20,6,50.5,1.6877608,1354.862,7.2066727
15,250,500,12,20,6,75.25,1.4642704,1864.9972,5.775811
15,250,500,12,20,6,100.0,1.3836766,2225.3813,4.9007087
15,250,500,8,15,6,1.0,7.386305,7.6875763,9.037259
15,250,500,8,15,6,25.75,4.662609,287.80096,8.294004
15,250,500,8,15,6,50.5,2.9498005,778.43146,7.2367187
15,250,500,8,15,6,75.25,2.3789058,1274.7515,6.4138103
15,250,500,8,15,6,100.0,2.1249807,1704.718,5.765377
10,200,350,4,15,2,1.0,2.2873638,12.499056,4.5502224
10,200,350,4,15,2,25.75,19.063375,36.797356,4.3357015
10,200,350,4,15,2,50.5,14.639635,94.06587,4.3400135
10,200,350,4,15,2,75.25,11.365078,179.06415,4.304221
10,200,350,4,15,2,100.0,9.364796,285.4183,4.254027
20,200,250,4,15,4,1.0,3.4655557,6.5250154,3.5989394
20,200,250,4,15,4,25.75,31.844528,17.38215,3.4212227
20,200,250,4,15,4,50.5,28.159256,38.79314,3.4427438
20,200,250,4,15,4,75.25,22.712917,71.80779,3.4495146
20,200,250,4,15,4,100.0,18.71743,115.669136,3.4457498
15,200,100,4,20,2,1.0,1.8570292,8.476884,2.5053887
15,200,100,4,20,2,25.75,23.797907,15.319396,2.2533228
15,200,100,4,20,2,50.5,40.13866,17.951117,2.2708216
15,200,100,4,20,2,75.25,46.228962,23.26353,2.2745914
15,200,100,4,20,2,100.0,48.824154,29.360846,2.2815151
20,200,100,20,20,2,1.0,5.182438,6.671628,5.5028305
20,200,100,20,20,2,25.75,15.353497,55.843994,5.299402
20,200,100,20,20,2,50.5,9.598521,174.11078,5.2669454
20,200,100,20,20,2,75.25,7.0381503,346.45654,5.1572804
20,200,100,20,20,2,100.0,5.705947,553.49634,5.026465
20,200,150,20,15,2,1.0,6.949272,7.104909,7.8581076
20,200,150,20,15,2,25.75,6.815464,176.25255,7.4246144
20,200,150,20,15,2,50.5,4.06184,529.5181,6.778481
20,200,150,20,15,2,75.25,3.152079,937.4281,6.249546
20,200,150,20,15,2,100.0,2.7417736,1330.2344,5.8047004
20,200,350,20,15,6,1.0,10.468273,8.767352,14.607087
20,200,350,20,15,6,25.75,2.0680664,767.5482,9.810999
20,200,350,20,15,6,50.5,1.4793947,1509.3958,7.0374603
20,200,350,20,15,6,75.25,1.3450973,2010.709,5.720268
20,200,350,20,15,6,100.0,1.3067657,2378.84,4.9474664
15,250,350,24,15,6,1.0,10.502339,10.037256,16.77727
15,250,350,24,15,6,25.75,1.6567146,914.0004,9.359167
15,250,350,24,15,6,50.5,1.252709,1638.6571,6.469444
15,250,350,24,15,6,75.25,1.1701057,2118.9404,5.243935
15,250,350,24,15,6,100.0,1.1541047,2478.8982,4.5532746
15,200,100,24,20,2,1.0,4.5076036,8.779595,6.2985473
15,200,100,24,20,2,25.75,11.17983,87.585396,6.052153
15,200,100,24,20,2,50.5,6.924222,271.64252,5.9278545
15,200,100,24,20,2,75.25,5.1068306,527.4681,5.697196
15,200,100,24,20,2,100.0,4.1922956,816.4009,5.4472256
15,200,250,24,20,2,1.0,8.114449,10.090436,13.031342
15,200,250,24,20,2,25.75,2.6752687,594.9591,9.837788
15,200,250,24,20,2,50.5,1.7974894,1283.8162,7.2727385
15,200,250,24,20,2,75.25,1.5649765,1778.4714,5.886647
15,200,250,24,20,2,100.0,1.4810745,2143.1858,5.0519238
15,250,350,8,10,6,1.0,6.398729,7.215444,7.3481326
15,250,350,8,10,6,25.75,6.738764,167.41684,6.9730463
15,250,350,8,10,6,50.5,4.269901,474.70837,6.3881245
15,250,350,8,10,6,75.25,3.437415,820.4169,5.9645824
15,250,350,8,10,6,100.0,3.0542054,1160.0835,5.6390696
15,250,150,12,10,4,1.0,5.0547814,7.1158733,5.7246723
15,250,150,12,10,4,25.75,11.027624,83.33715,5.680201
15,250,150,12,10,4,50.5,6.782564,248.9336,5.321158
15,250,150,12,10,4,75.25,5.208078,462.05966,5.089661
15,250,150,12,10,4,100.0,4.463391,693.7835,4.928435
15,200,150,16,10,4,1.0,5.007653,9.134631,7.2802353
15,200,150,16,10,4,25.75,6.8175836,161.90912,6.822521
15,200,150,16,10,4,50.5,4.3201933,459.4728,6.255926
15,200,150,16,10,4,75.25,3.468056,802.8157,5.888644
15,200,150,16,10,4,100.0,3.077856,1145.4899,5.6112504
15,250,150,8,25,4,1.0,3.250484,7.165136,3.7067447
15,250,150,8,25,4,25.75,30.27633,20.20475,3.78094
15,250,150,8,25,4,50.5,24.21515,49.12584,3.749091
15,250,150,8,25,4,75.25,18.783524,93.26528,3.7051911
15,250,150,8,25,4,100.0,15.216388,151.32,3.6646106
20,250,350,12,25,6,1.0,9.072892,5.8974347,8.51587
20,250,350,12,25,6,25.75,4.9312196,273.1375,8.324897
20,250,350,12,25,6,50.5,2.8395288,805.7149,7.210352
20,250,350,12,25,6,75.25,2.1802933,1344.83,6.2014856
20,250,350,12,25,6,100.0,1.9028068,1788.9108,5.4175553
15,200,150,8,25,2,1.0,2.724004,8.968966,3.888394
15,200,150,8,25,2,25.75,23.846422,27.577148,4.064579
15,200,150,8,25,2,50.5,20.084581,62.930634,3.9833965
15,200,150,8,25,2,75.25,16.239847,114.0063,3.9158337
15,200,150,8,25,2,100.0,13.555275,179.03172,3.8624089
15,250,150,8,30,2,1.0,3.1648521,7.331471,3.692876
15,250,150,8,30,2,25.75,29.614094,21.629179,3.9589646
15,250,150,8,30,2,50.5,23.279356,53.21575,3.9042716
15,250,150,8,30,2,75.25,18.154493,99.87158,3.8347723
15,250,150,8,30,2,100.0,14.919727,159.18771,3.779989
20,250,100,12,30,4,1.0,4.075792,5.5360823,3.5911586
20,250,100,12,30,4,25.75,36.525547,16.099604,3.6345866
20,250,100,12,30,4,50.5,28.796827,40.06762,3.6363611
20,250,100,12,30,4,75.25,22.207426,76.76826,3.605731
20,250,100,12,30,4,100.0,17.934973,125.2472,3.5751042
15,200,250,8,30,2,1.0,3.5650063,9.037925,5.1280136
15,200,250,8,30,2,25.75,13.552314,70.44886,5.901068
15,200,250,8,30,2,50.5,8.667383,208.68552,5.700447
15,200,250,8,30,2,75.25,6.5179462,395.97302,5.458707
15,200,250,8,30,2,100.0,5.3560767,615.7591,5.249012
10,250,350,8,20,8,1.0,4.0746627,10.388398,6.736905
10,250,350,8,20,8,25.75,8.7478,120.53202,6.516948
10,250,350,8,20,8,50.5,5.4078693,365.79092,6.234302
10,250,350,8,20,8,75.25,4.0713825,682.041,5.8730774
10,250,350,8,20,8,100.0,3.4020011,1022.33,5.5353575
15,200,100,12,20,8,1.0,2.8455055,8.70214,3.9409933
15,200,100,12,20,8,25.75,24.828957,25.225838,3.871213
15,200,100,12,20,8,50.5,20.773876,58.9581,3.8600202
15,200,100,12,20,8,75.25,16.31319,111.27808,3.8393872
15,200,100,12,20,8,100.0,13.208728,181.23477,3.8099785
15,200,350,12,20,8,1.0,6.2591777,9.294759,9.259242
15,200,350,12,20,8,25.75,4.4957232,304.57864,8.463346
15,200,350,12,20,8,50.5,2.789731,839.1403,7.3777804
15,200,350,12,20,8,75.25,2.2078714,1373.7394,6.4149256
15,200,350,12,20,8,100.0,1.9556749,1815.7266,5.651544
