tCu,wCu,tLam,nLam,aln,tsu,freq,Pre_Q,Pre_R,Pre_L
35,250,250,16,20,2,25.75,5.9742665,221.83812,8.191508
35,250,250,16,20,2,50.5,3.228001,678.21185,6.899661
35,250,250,16,20,2,75.25,2.4962454,1140.9674,6.0238476
35,250,250,16,20,2,100.0,2.1985908,1537.0237,5.3783
35,250,350,12,15,6,1.0,14.427093,3.8018713,8.729641
35,250,350,12,15,6,25.75,5.1335454,267.32004,8.48188
35,250,350,12,15,6,50.5,2.9029727,770.13586,7.0459423
35,250,350,12,15,6,75.25,2.3213928,1262.2014,6.197131
35,250,350,12,15,6,100.0,2.0848825,1684.3425,5.5889754
40,200,100,16,15,6,1.0,8.493226,3.5643115,4.818018
40,200,100,16,15,6,25.75,21.305641,37.498447,4.937997
40,200,100,16,15,6,50.5,12.02396,124.71882,4.726157
40,200,100,16,15,6,75.25,8.629036,251.70909,4.5938287
40,200,100,16,15,6,100.0,7.0054817,403.75885,4.5017376
40,200,250,8,15,2,1.0,9.005394,3.6523778,5.234782
40,200,250,8,15,2,25.75,16.807634,49.48445,5.140654
40,200,250,8,15,2,50.5,9.674782,164.41905,5.013281
40,200,250,8,15,2,75.25,7.099548,325.67645,4.8902445
40,200,250,8,15,2,100.0,5.838344,514.2851,4.778745
40,200,100,12,15,4,1.0,7.2061768,3.5637329,4.08724
40,200,100,12,15,4,25.75,31.362648,20.907845,4.052892
40,200,100,12,15,4,50.5,19.971401,63.202526,3.9780636
40,200,100,12,15,4,75.25,14.545122,127.72594,3.9292526
40,200,100,12,15,4,100.0,11.651388,209.9339,3.8929627
20,50,350,8,15,6,1.0,1.91429,24.740625,7.537696
20,50,350,8,15,6,25.75,7.14828,156.54631,6.916518
20,50,350,8,15,6,50.5,5.6018605,377.15106,6.6585
20,50,350,8,15,6,75.25,4.6304135,649.0685,6.3565826
20,50,350,8,15,6,100.0,4.047435,941.0182,6.061746
10,50,150,16,15,6,1.0,0.92659223,51.305588,7.5661244
10,50,150,16,15,6,25.75,6.2452517,165.64534,6.393996
10,50,150,16,15,6,50.5,5.8036423,342.62582,6.2668533
10,50,150,16,15,6,75.25,5.063613,568.47644,6.0881658
10,50,150,16,15,6,100.0,4.5181575,818.6112,5.886527
15,50,350,16,15,6,1.0,2.2449872,34.01583,12.153887
15,50,350,16,15,6,25.75,3.1175032,498.26544,9.600876
15,50,350,16,15,6,50.5,2.3671873,1079.1616,8.050963
15,50,350,16,15,6,75.25,2.0815012,1547.461,6.812555
15,50,350,16,15,6,100.0,1.9684033,1887.5304,5.913276
10,100,250,12,15,2,1.0,1.9340827,27.081326,8.336142
10,100,250,12,15,2,25.75,6.305712,188.5089,7.346984
10,100,250,12,15,2,50.5,4.5593324,484.03287,6.955123
10,100,250,12,15,2,75.25,3.6367295,849.3214,6.5327606
10,100,250,12,15,2,100.0,3.1371038,1227.878,6.130618
20,100,150,16,20,4,1.0,3.0703797,13.589871,6.64091
20,100,150,16,20,4,25.75,9.489101,105.289825,6.1752505
20,100,150,16,20,4,50.5,6.89084,278.35855,6.045125
20,100,150,16,20,4,75.25,5.3616085,514.344,5.832602
20,100,150,16,20,4,100.0,4.4868617,785.7381,5.6110034
20,100,350,8,15,6,1.0,3.5546885,13.170362,7.451083
20,100,350,8,15,6,25.75,7.878695,140.92534,6.8625655
20,100,350,8,15,6,50.5,5.373121,387.1867,6.556556
20,100,350,8,15,6,75.25,4.224957,694.44257,6.2054334
20,100,350,8,15,6,100.0,3.6203682,1021.4363,5.885509
20,150,100,8,15,6,1.0,2.5457332,8.574734,3.4741907
20,150,100,8,15,6,25.75,24.587198,22.14519,3.3653598
20,150,100,8,15,6,50.5,26.243773,40.43795,3.3446
20,150,100,8,15,6,75.25,23.671907,66.74489,3.3416784
20,150,100,8,15,6,100.0,20.661009,101.4677,3.336563
15,150,100,16,15,6,1.0,2.7689035,11.913123,5.249932
15,150,100,16,15,6,25.75,13.544408,60.854294,5.0944147
15,150,100,16,15,6,50.5,10.075423,158.38693,5.0293446
15,150,100,16,15,6,75.25,7.7769566,299.84427,4.9319525
15,150,100,16,15,6,100.0,6.4471173,471.25586,4.835511
15,150,350,16,15,6,1.0,5.962397,13.376615,12.693674
15,150,350,16,15,6,25.75,2.698475,584.69336,9.751905
15,150,350,16,15,6,50.5,1.8804932,1293.3269,7.6649413
15,150,350,16,15,6,75.25,1.6425519,1826.7349,6.3461204
15,150,350,16,15,6,100.0,1.5555701,2213.4565,5.480001
15,250,50,16,15,4,1.0,3.1485565,6.684852,3.349835
15,250,50,16,15,4,25.75,32.813152,16.575705,3.3617318
15,250,50,16,15,4,50.5,29.453,36.39448,3.3782654
15,250,50,16,15,4,75.25,24.195179,65.799934,3.3671906
15,250,50,16,15,4,100.0,20.238535,103.93696,3.3478727
15,200,50,16,15,2,1.0,2.6658485,8.335194,3.536481
15,200,50,16,15,2,25.75,26.853323,20.858593,3.4619918
15,200,50,16,15,2,50.5,25.106012,43.89376,3.4730349
15,200,50,16,15,2,75.25,21.353127,76.846664,3.4705646
15,200,50,16,15,2,100.0,18.295958,118.86183,3.461128
10,250,50,16,20,4,1.0,2.0653014,9.573475,3.1468298
10,250,50,16,20,4,25.75,30.04443,16.428915,3.0508149
10,250,50,16,20,4,50.5,32.428455,30.034008,3.0695047
10,250,50,16,20,4,75.25,29.447538,49.439095,3.0791655
10,250,50,16,20,4,100.0,25.99295,74.51442,3.0825915
20,200,200,16,20,2,1.0,6.851304,6.985514,7.617136
20,200,200,16,20,2,25.75,7.520359,155.83548,7.243491
20,200,200,16,20,2,50.5,4.411782,484.34753,6.7344146
20,200,200,16,20,2,75.25,3.296191,888.73846,6.195834
20,200,200,16,20,2,100.0,2.7796447,1290.526,5.7092113
10,200,200,12,15,6,1.0,3.1321983,13.394279,6.6771116
10,200,200,12,15,6,25.75,9.324163,109.24536,6.2958717
10,200,200,12,15,6,50.5,5.9800944,322.50305,6.0781393
10,200,200,12,15,6,75.25,4.524319,606.19476,5.8006797
10,200,200,12,15,6,100.0,3.7942476,918.8671,5.548794
20,250,200,8,20,2,1.0,5.2374806,5.390952,4.4937406
20,250,200,8,20,2,25.75,23.645433,29.849228,4.3623796
20,250,200,8,20,2,50.5,15.185431,91.304115,4.369644
20,250,200,8,20,2,75.25,11.062817,184.4334,4.3153787
20,250,200,8,20,2,100.0,8.8376665,302.54794,4.2555118
20,200,300,8,15,4,1.0,5.8954153,6.7171626,6.3026094
20,200,300,8,15,4,25.75,10.682695,92.1679,6.085603
20,200,300,8,15,4,50.5,6.5340943,285.32443,5.8756127
20,200,300,8,15,4,75.25,4.9033337,541.58026,5.616526
20,200,300,8,15,4,100.0,4.100314,825.605,5.3877773
20,250,300,8,15,6,1.0,7.1023874,5.377168,6.0782433
20,250,300,8,15,6,25.75,11.17807,86.5045,5.9765234
20,250,300,8,15,6,50.5,6.604619,276.17798,5.748646
20,250,300,8,15,6,75.25,4.9286475,526.3613,5.486876
20,250,300,8,15,6,100.0,4.124772,801.5961,5.2623
20,250,300,16,15,6,1.0,10.535308,6.2646403,10.504212
20,250,300,16,15,6,25.75,3.5596063,413.2935,9.092928
20,250,300,16,15,6,50.5,2.208853,1053.838,7.3361707
20,250,300,16,15,6,75.25,1.8433247,1605.394,6.2588844
20,250,300,16,15,6,100.0,1.7008895,2039.0238,5.519738
10,200,400,16,15,4,1.0,5.655816,15.519513,13.969906
10,200,400,16,15,4,25.75,2.1752706,742.402,9.981495
10,200,400,16,15,4,50.5,1.5725676,1496.8063,7.4182854
10,200,400,16,15,4,75.25,1.4126893,2007.7332,5.998824
10,200,400,16,15,4,100.0,1.3608769,2370.6643,5.1346283
10,250,400,16,15,6,1.0,6.7436676,12.700217,13.630994
10,250,400,16,15,6,25.75,2.1736531,725.9454,9.752975
10,250,400,16,15,6,50.5,1.5510608,1476.5808,7.2179656
10,250,400,16,15,6,75.25,1.3897395,1989.043,5.8464355
10,250,400,16,15,6,100.0,1.3366996,2356.9524,5.014237
15,250,400,16,20,6,1.0,9.280441,8.6407585,12.76264
15,250,400,16,20,6,25.75,2.3282483,674.7484,9.709889
15,250,400,16,20,6,50.5,1.5801345,1408.2399,7.0129285
15,250,400,16,20,6,75.25,1.38865,1907.0427,5.6010146
15,250,400,16,20,6,100.0,1.3212097,2266.9922,4.7669616
10,200,450,8,15,6,1.0,4.1636014,13.388076,8.871712
10,200,450,8,15,6,25.75,5.2344213,246.99956,7.9911246
10,200,450,8,15,6,50.5,3.4132745,670.5528,7.2132816
10,200,450,8,15,6,75.25,2.7215633,1132.7904,6.520509
10,200,450,8,15,6,100.0,2.3938692,1556.9817,5.9320364
15,250,450,16,20,6,1.0,9.687407,9.052039,13.956421
15,250,450,16,20,6,25.75,1.9707079,793.4648,9.664801
15,250,450,16,20,6,50.5,1.406468,1512.1514,6.7027626
15,250,450,16,20,6,75.25,1.269054,1979.9191,5.314238
15,250,450,16,20,6,100.0,1.224968,2321.4097,4.525812
10,200,450,16,15,4,1.0,5.8780637,16.210255,15.165064
10,200,450,16,15,4,25.75,1.8727928,863.6425,9.996937
10,200,450,16,15,4,50.5,1.4151622,1602.8965,7.148921
10,200,450,16,15,4,75.25,1.302707,2077.9177,5.7251725
10,200,450,16,15,4,100.0,1.271968,2417.7878,4.8945694
20,200,500,12,20,4,1.0,9.225589,8.0338545,11.796093
20,200,500,12,20,4,25.75,2.592125,614.028,9.837556
20,200,500,12,20,4,50.5,1.7216439,1356.3876,7.3596272
20,200,500,12,20,4,75.25,1.4902649,1877.329,5.917216
20,200,500,12,20,4,100.0,1.4074523,2245.4795,5.0299397
20,250,500,16,20,6,1.0,12.66795,7.321473,14.7613125
20,250,500,16,20,6,25.75,1.7869166,848.7562,9.374118
20,250,500,16,20,6,50.5,1.2957325,1553.5642,6.3441486
20,250,500,16,20,6,75.25,1.1870108,2011.4272,5.0497804
20,250,500,16,20,6,100.0,1.1567978,2351.2244,4.3288393
15,200,500,8,15,2,1.0,6.037378,9.51904,9.146644
15,200,500,8,15,2,25.75,4.7058196,289.3454,8.415792
15,200,500,8,15,2,50.5,2.9772117,791.604,7.4275646
15,200,500,8,15,2,75.25,2.371908,1316.878,6.6062765
15,200,500,8,15,2,100.0,2.1004121,1777.649,5.942519
10,250,550,8,15,6,1.0,5.5429564,11.309173,9.976826
10,250,550,8,15,6,25.75,3.8652208,366.4966,8.755627
10,250,550,8,15,6,50.5,2.5419874,932.4422,7.470059
10,250,550,8,15,6,75.25,2.094777,1459.763,6.467458
10,250,550,8,15,6,100.0,1.9029231,1882.4985,5.7013283
20,250,550,12,20,2,1.0,11.447974,6.835957,12.455121
20,250,550,12,20,2,25.75,2.3441648,681.11896,9.868568
20,250,550,12,20,2,50.5,1.5679812,1430.3563,7.068282
20,250,550,12,20,2,75.25,1.377078,1936.9985,5.6415873
20,250,550,12,20,2,100.0,1.3120624,2300.8152,4.804591
10,200,550,16,20,2,1.0,6.374497,16.188059,16.423317
10,200,550,16,20,2,25.75,1.6106216,984.79755,9.803553
10,200,550,16,20,2,50.5,1.2646911,1646.6244,6.5630794
10,200,550,16,20,2,75.25,1.1827552,2066.7869,5.1701603
10,200,550,16,20,2,100.0,1.1640508,2376.7832,4.4033327
15,200,600,16,15,6,1.0,8.63829,13.084524,17.988955
15,200,600,16,15,6,25.75,1.4073489,1054.6887,9.174222
15,200,600,16,15,6,50.5,1.1523542,1718.7913,6.242201
15,200,600,16,15,6,75.25,1.1077074,2142.0017,5.018321
15,200,600,16,15,6,100.0,1.1086924,2457.4968,4.3363485
15,250,600,12,20,6,1.0,9.19964,9.231019,13.515765
15,250,600,12,20,6,25.75,1.9347173,813.5993,9.729068
15,250,600,12,20,6,50.5,1.3975638,1530.7524,6.742259
15,250,600,12,20,6,75.25,1.2667528,1984.3962,5.3165975
15,250,600,12,20,6,100.0,1.2262268,2309.3203,4.5068703
20,200,600,8,15,6,1.0,8.302862,7.7041364,10.180564
20,200,600,8,15,6,25.75,3.6031945,406.0107,9.042076
20,200,600,8,15,6,50.5,2.3599155,1011.78253,7.525101
20,200,600,8,15,6,75.25,1.973262,1544.0536,6.444073
20,200,600,8,15,6,100.0,1.8145702,1959.2239,5.658192
20,200,650,8,20,2,1.0,8.11778,7.7388215,9.998439
20,200,650,8,20,2,25.75,3.3207006,463.24347,9.507842
20,200,650,8,20,2,50.5,2.0835063,1171.7651,7.6942096
20,200,650,8,20,2,75.25,1.7174737,1749.2357,6.3540688
20,200,650,8,20,2,100.0,1.5765581,2166.0247,5.434925
10,200,650,16,20,4,1.0,6.5371637,17.604717,18.316336
10,200,650,16,20,4,25.75,1.3142327,1093.4043,8.881699
10,200,650,16,20,4,50.5,1.0998291,1693.6573,5.8705587
10,200,650,16,20,4,75.25,1.0586514,2081.8052,4.6612935
10,200,650,16,20,4,100.0,1.0589846,2374.1633,4.0014777
15,200,650,8,15,2,1.0,6.7449665,10.136674,10.881664
15,200,650,8,15,2,25.75,3.163479,485.2377,9.487734
15,200,650,8,15,2,50.5,2.0921507,1175.4048,7.7501326
15,200,650,8,15,2,75.25,1.7622186,1748.4626,6.5167303
15,200,650,8,15,2,100.0,1.6332555,2173.8044,5.650603
10,200,700,8,15,6,1.0,5.082015,14.709541,11.897487
10,200,700,8,15,6,25.75,2.656677,589.8144,9.684945
10,200,700,8,15,6,50.5,1.8860564,1281.6765,7.6183662
10,200,700,8,15,6,75.25,1.6546345,1784.8312,6.2461534
10,200,700,8,15,6,100.0,1.5711958,2134.5364,5.337699
10,200,700,12,20,2,1.0,5.9658194,16.076714,15.264672
10,200,700,12,20,2,25.75,1.6556131,984.26697,10.071977
10,200,700,12,20,2,50.5,1.2847192,1665.9603,6.745307
10,200,700,12,20,2,75.25,1.1961951,2083.257,5.2705803
10,200,700,12,20,2,100.0,1.1750965,2383.4329,4.4575524
20,250,700,12,20,6,1.0,12.059841,7.6371193,14.658561
20,250,700,12,20,6,25.75,1.6543362,906.0655,9.264597
20,250,700,12,20,6,50.5,1.2356869,1596.8696,6.218801
20,250,700,12,20,6,75.25,1.1459541,2032.9908,4.927381
20,250,700,12,20,6,100.0,1.1246316,2353.3062,4.2121964
10,200,100,4,20,2,1.0,1.3624716,11.716812,2.5407214
10,200,100,4,20,2,25.75,18.72561,19.828526,2.2949297
10,200,100,4,20,2,50.5,31.487833,23.104225,2.2927835
10,200,100,4,20,2,75.25,36.931313,29.356802,2.293068
10,200,100,4,20,2,100.0,40.01188,36.126575,2.300572
10,250,100,4,15,4,1.0,1.7252426,9.2069645,2.5280566
10,250,100,4,15,4,25.75,28.049435,12.907717,2.2377753
10,250,100,4,15,4,50.5,45.887306,15.483378,2.23917
10,250,100,4,15,4,75.25,52.467262,20.266106,2.248911
10,250,100,4,15,4,100.0,54.811134,25.938028,2.2626941
15,250,350,4,15,2,1.0,3.9037042,6.905433,4.290303
15,250,350,4,15,2,25.75,24.283068,27.312918,4.0993466
15,250,350,4,15,2,50.5,16.993046,77.26738,4.138054
15,250,350,4,15,2,75.25,12.709955,152.84673,4.1087875
15,250,350,4,15,2,100.0,10.27116,248.66096,4.064873
15,200,100,20,15,4,1.0,4.177511,8.877689,5.902522
15,200,100,20,15,4,25.75,11.632901,80.366295,5.778363
15,200,100,20,15,4,50.5,7.3278666,242.22064,5.5939345
15,200,100,20,15,4,75.25,5.4965525,464.96783,5.405386
15,200,100,20,15,4,100.0,4.579906,718.46735,5.237012
20,200,150,20,20,2,1.0,6.674249,6.913207,7.3434844
20,200,150,20,20,2,25.75,8.319735,135.95877,6.991329
20,200,150,20,20,2,50.5,4.8659854,428.279,6.5678945
20,200,150,20,20,2,75.25,3.619949,796.21796,6.096041
20,200,150,20,20,2,100.0,3.0402346,1169.3969,5.6583395
10,200,350,20,15,2,1.0,5.99279,15.957581,15.220057
10,200,350,20,15,2,25.75,1.985103,823.88873,10.1086855
10,200,350,20,15,2,50.5,1.4721761,1574.4038,7.304737
10,200,350,20,15,2,75.25,1.344799,2071.7095,5.8925014
10,200,350,20,15,2,100.0,1.3083102,2431.0261,5.0619783
20,200,250,24,20,2,1.0,10.3879175,7.829839,12.944985
20,200,250,24,20,2,25.75,2.7349238,577.8206,9.767454
20,200,250,24,20,2,50.5,1.8112055,1253.8116,7.156964
20,200,250,24,20,2,75.25,1.5770949,1741.6968,5.8095665
20,200,250,24,20,2,100.0,1.4938002,2104.864,5.004223
10,200,350,24,15,2,1.0,6.58267,16.82384,17.625744
10,200,350,24,15,2,25.75,1.6267818,974.2148,9.795514
10,200,350,24,15,2,50.5,1.2843065,1681.1833,6.804753
10,200,350,24,15,2,75.25,1.2103417,2141.9956,5.483276
10,200,350,24,15,2,100.0,1.1981,2484.0002,4.7365775
15,200,250,24,20,2,1.0,8.114449,10.090436,13.031342
15,200,250,24,20,2,25.75,2.6752687,594.9591,9.837788
15,200,250,24,20,2,50.5,1.7974894,1283.8162,7.2727385
15,200,250,24,20,2,75.25,1.5649765,1778.4714,5.886647
15,200,250,24,20,2,100.0,1.4810745,2143.1858,5.0519238
10,250,350,28,15,4,1.0,8.161165,14.881946,19.330013
10,250,350,28,15,4,25.75,1.3766356,1053.3989,8.963032
10,250,350,28,15,4,50.5,1.1154699,1744.7083,6.133514
10,250,350,28,15,4,75.25,1.0680225,2204.4675,4.9796352
10,250,350,28,15,4,100.0,1.0673709,2553.3486,4.3375587
20,200,150,28,15,6,1.0,8.517645,7.3641095,9.982975
20,200,150,28,15,6,25.75,4.196468,340.24768,8.825149
20,200,150,28,15,6,50.5,2.5625157,910.81006,7.3556857
20,200,150,28,15,6,75.25,2.1032186,1440.2062,6.4065247
20,200,150,28,15,6,100.0,1.9188887,1876.163,5.72981
20,200,250,28,15,2,1.0,11.095967,8.741606,15.437484
20,200,250,28,15,2,25.75,2.1036196,756.00745,9.829615
20,200,250,28,15,2,50.5,1.5095646,1470.9741,6.998185
20,200,250,28,15,2,75.25,1.3799064,1961.8965,5.7258406
20,200,250,28,15,2,100.0,1.3465091,2328.467,4.989989
20,200,150,32,20,2,1.0,9.366946,7.4110126,11.048309
20,200,150,32,20,2,25.75,3.86404,386.82544,9.238463
20,200,150,32,20,2,50.5,2.387408,966.39105,7.271235
20,200,150,32,20,2,75.25,1.9894612,1444.8553,6.0795765
20,200,150,32,20,2,100.0,1.8361768,1815.5717,5.3057656
15,250,100,32,15,6,1.0,6.723634,7.2443576,7.752184
15,250,100,32,15,6,25.75,6.3223286,192.2282,7.511681
15,250,100,32,15,6,50.5,3.6684384,581.5647,6.7236943
15,250,100,32,15,6,75.25,2.8579936,1016.68646,6.1455655
15,250,100,32,15,6,100.0,2.5069346,1424.9574,5.685447
15,250,250,32,15,6,1.0,10.636292,9.641854,16.321913
15,250,250,32,15,6,25.75,1.79495,848.05273,9.408456
15,250,250,32,15,6,50.5,1.3210201,1576.2592,6.562446
15,250,250,32,15,6,75.25,1.2213169,2070.7515,5.3489666
15,250,250,32,15,6,100.0,1.19856,2443.6873,4.6614976
15,250,250,8,5,4,1.0,5.5730925,7.1738534,6.3631024
15,250,250,8,5,4,25.75,6.9309077,134.1124,5.745158
15,250,250,8,5,4,50.5,4.6440125,353.2935,5.1708
15,250,250,8,5,4,75.25,3.9262145,590.72015,4.905343
15,250,250,8,5,4,100.0,3.621522,823.96814,4.74921
15,250,150,16,5,6,1.0,6.406963,7.088689,7.228335
15,250,150,16,5,6,25.75,5.2077627,193.27774,6.221227
15,250,150,16,5,6,50.5,3.5089562,493.09824,5.453059
15,250,150,16,5,6,75.25,3.043263,797.16736,5.1310043
15,250,150,16,5,6,100.0,2.8694081,1082.1033,4.941755
10,250,350,8,5,6,1.0,4.6170635,10.386764,7.63249
10,250,350,8,5,6,25.75,4.6680455,229.0249,6.60786
10,250,350,8,5,6,50.5,3.376618,560.1046,5.9604588
10,250,350,8,5,6,75.25,2.9794343,889.7183,5.6066046
10,250,350,8,5,6,100.0,2.81962,1194.6909,5.36125
15,200,150,16,10,4,1.0,5.0076547,9.134631,7.280237
15,200,150,16,10,4,25.75,6.8175836,161.90912,6.822521
15,200,150,16,10,4,50.5,4.3201933,459.47238,6.2559233
15,200,150,16,10,4,75.25,3.468056,802.8157,5.8886456
15,200,150,16,10,4,100.0,3.077856,1145.4899,5.6112504
15,250,150,12,10,4,1.0,5.0547795,7.115874,5.724672
15,250,150,12,10,4,25.75,11.027631,83.33715,5.680202
15,250,150,12,10,4,50.5,6.7825675,248.93349,5.321158
15,250,150,12,10,4,75.25,5.2080755,462.0599,5.0896626
15,250,150,12,10,4,100.0,4.4633927,693.78326,4.928435
20,200,250,8,25,6,1.0,4.7915273,6.7248673,5.1283517
20,200,250,8,25,6,25.75,15.476379,55.325302,5.2921996
20,200,250,8,25,6,50.5,9.690937,171.92093,5.250772
20,200,250,8,25,6,75.25,7.121715,337.791,5.0879893
20,200,250,8,25,6,100.0,5.777348,536.10803,4.9294777
10,200,150,16,25,4,1.0,2.8657079,13.134157,5.99038
10,200,150,16,25,4,25.75,11.42062,83.14096,5.8687787
10,200,150,16,25,4,50.5,7.5053487,243.51912,5.760134
10,200,150,16,25,4,75.25,5.5246053,475.36502,5.5544624
10,200,150,16,25,4,100.0,4.454567,752.4187,5.3343964
20,250,100,8,25,4,1.0,3.4149897,5.585056,3.035548
20,250,100,8,25,4,25.75,42.102684,11.377748,2.9608004
20,250,100,8,25,4,50.5,44.338303,21.179468,2.9595292
20,250,100,8,25,4,75.25,38.52036,36.13852,2.9442465
20,250,100,8,25,4,100.0,33.120697,55.65398,2.9336991
10,250,100,12,30,4,1.0,2.1732254,10.553691,3.6503062
10,250,100,12,30,4,25.75,26.125063,23.662336,3.820833
10,250,100,12,30,4,50.5,23.348461,50.99476,3.752429
10,250,100,12,30,4,75.25,19.21841,91.08912,3.7025206
10,250,100,12,30,4,100.0,16.02001,143.57951,3.6607926
20,250,250,8,30,4,1.0,5.445849,5.6182714,4.869546
20,250,250,8,30,4,25.75,16.984663,50.623867,5.3144116
20,250,250,8,30,4,50.5,10.064576,165.5753,5.2519407
20,250,250,8,30,4,75.25,7.2868414,328.90305,5.068981
20,250,250,8,30,4,100.0,5.8610826,524.9644,4.8969746
15,200,150,16,30,6,1.0,4.0730352,8.8077755,5.709585
15,200,150,16,30,6,25.75,12.6701145,74.52566,5.8361883
15,200,150,16,30,6,50.5,7.963011,228.47221,5.733757
15,200,150,16,30,6,75.25,5.7711563,451.7693,5.5143347
15,200,150,16,30,6,100.0,4.606552,720.3294,5.2811313
15,200,150,16,35,4,1.0,3.9699135,8.903475,5.625496
15,200,150,16,35,4,25.75,12.595144,78.19575,6.0873647
15,200,150,16,35,4,50.5,7.9697347,236.55095,5.9415145
15,200,150,16,35,4,75.25,5.792921,463.93268,5.684157
15,200,150,16,35,4,100.0,4.614891,736.92535,5.4125853
10,250,250,16,35,6,1.0,4.6957765,10.597253,7.9199214
10,250,250,16,35,6,25.75,5.4432845,250.62306,8.431894
10,250,250,16,35,6,50.5,3.1419737,755.15607,7.4776993
10,250,250,16,35,6,75.25,2.3309963,1298.1926,6.400209
10,250,250,16,35,6,100.0,1.9817984,1748.8887,5.5162206
15,200,100,12,35,4,1.0,2.5572555,9.134926,3.7179136
15,200,100,12,35,4,25.75,24.12503,27.036745,4.031488
15,200,100,12,35,4,50.5,21.3971,58.75928,3.962415
15,200,100,12,35,4,75.25,17.787802,103.686676,3.9008448
15,200,100,12,35,4,100.0,15.039678,160.86154,3.850444
20,200,250,8,40,6,1.0,4.318088,7.17669,4.9321446
20,200,250,8,40,6,25.75,13.426731,74.60117,6.190973
20,200,250,8,40,6,50.5,8.078292,237.02348,6.034477
20,200,250,8,40,6,75.25,5.9882784,454.31256,5.7540045
20,200,250,8,40,6,100.0,4.91285,704.032,5.5048532
15,200,100,12,40,6,1.0,2.4883654,9.262452,3.6682615
15,200,100,12,40,6,25.75,23.603636,27.947706,4.0772576
15,200,100,12,40,6,50.5,20.896004,60.881256,4.009364
15,200,100,12,40,6,75.25,17.364183,107.46001,3.946524
15,200,100,12,40,6,100.0,14.700156,166.472,3.894782
15,200,250,12,40,4,1.0,4.4763594,9.137601,6.5099435
15,200,250,12,40,4,25.75,7.5956306,169.88469,7.9755583
15,200,250,12,40,4,50.5,4.514889,522.9452,7.4410086
15,200,250,12,40,4,75.25,3.299569,968.1635,6.7564597
15,200,250,12,40,4,100.0,2.7016263,1420.0159,6.105746
15,200,250,8,20,8,1.0,3.9105048,8.661661,5.390812
