"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,4.9540764194267,6.71706471094442,5.29617546918896
25.75,15.4852255662294,54.0208161957403,5.17036943775528
50.5,9.56615327119196,168.553725780044,5.08164643909816
75.25,6.98592678643955,336.162227860591,4.96691320035894
100,5.62673877706261,540.274933434608,4.83828785816287
