tCu,wCu,tLam,nLam,aln,tsu,freq,Pre_Q,Pre_R,Pre_L
20,200,150,20,15,2,75.25,3.0100074,980.0478,6.239192
20,200,150,20,15,2,100.0,2.6264768,1360.1104,5.685487
20,200,350,20,15,6,1.0,10.653821,8.18382,13.876557
20,200,350,20,15,6,25.75,2.2524316,700.056,9.746025
20,200,350,20,15,6,50.5,1.462807,1465.2833,6.7551894
20,200,350,20,15,6,75.25,1.3202764,1929.2408,5.387222
20,200,350,20,15,6,100.0,1.32521,2293.9094,4.8381696
15,250,350,24,15,6,1.0,9.69245,10.586411,16.330618
15,250,350,24,15,6,25.75,1.8212361,877.5914,9.87874
15,250,350,24,15,6,50.5,1.3210169,1572.504,6.546798
15,250,350,24,15,6,75.25,1.263696,2025.654,5.4140387
15,250,350,24,15,6,100.0,1.4385306,2084.5627,4.7725883
15,200,100,24,20,2,1.0,4.3232665,9.207645,6.3354974
15,200,100,24,20,2,25.75,11.095789,89.1425,6.1134467
15,200,100,24,20,2,50.5,6.521584,285.79218,5.8739743
15,200,100,24,20,2,75.25,4.519345,588.6691,5.626785
15,200,100,24,20,2,100.0,3.957365,840.85754,5.296009
15,200,250,24,20,2,1.0,7.4861016,10.461496,12.464351
15,200,250,24,20,2,25.75,2.5679014,613.0901,9.730739
15,200,250,24,20,2,50.5,1.7285432,1337.3601,7.285465
15,200,250,24,20,2,75.25,1.3525239,2001.5161,5.7255535
15,200,250,24,20,2,100.0,1.3653957,2267.0925,4.9266067
15,250,350,8,10,6,1.0,2.5966928,7.565108,3.1264815
15,250,350,8,10,6,25.75,30.791348,13.657786,2.599274
15,250,350,8,10,6,50.5,31.924637,26.080765,2.6240675
15,250,350,8,10,6,75.25,27.367525,47.90449,2.7728434
15,250,350,8,10,6,100.0,28.51449,63.07252,2.8623707
15,250,150,12,10,4,1.0,1.9377419,9.160044,2.8249688
15,250,150,12,10,4,25.75,30.94277,15.498993,2.9641883
15,250,150,12,10,4,50.5,30.291443,32.87199,3.138157
15,250,150,12,10,4,75.25,24.01849,49.65331,2.5223622
15,250,150,12,10,4,100.0,21.518642,78.79432,2.6985455
15,200,150,16,10,4,1.0,2.0241823,8.109018,2.61239
15,200,150,16,10,4,25.75,21.855,24.02676,3.2455554
15,200,150,16,10,4,50.5,27.466566,33.229412,2.8764422
15,200,150,16,10,4,75.25,25.716879,56.735584,3.0859375
15,200,150,16,10,4,100.0,25.540232,73.949394,3.0059342
15,250,150,8,25,4,1.0,3.3860095,7.0180626,3.7820358
15,250,150,8,25,4,25.75,29.469593,20.599104,3.7520227
15,250,150,8,25,4,50.5,23.518612,50.307194,3.7288113
15,250,150,8,25,4,75.25,17.353935,103.99193,3.816904
15,250,150,8,25,4,100.0,15.077556,153.9345,3.6939151
20,250,350,12,25,6,1.0,9.286296,5.644856,8.34287
20,250,350,12,25,6,25.75,4.94507,258.53384,7.901925
20,250,350,12,25,6,50.5,2.7286997,802.9745,6.9053574
20,250,350,12,25,6,75.25,2.0983431,1359.0729,6.031604
20,250,350,12,25,6,100.0,1.9354758,1751.8608,5.396439
15,200,150,8,25,2,1.0,2.870934,8.642229,3.9488358
15,200,150,8,25,2,25.75,24.829758,25.89722,3.9743738
15,200,150,8,25,2,50.5,20.921537,60.687614,4.0014954
15,200,150,8,25,2,75.25,16.118494,119.41396,4.0709248
15,200,150,8,25,2,100.0,12.197478,200.49902,3.8922641
15,250,150,8,30,2,1.0,3.1058443,7.3778253,3.6469367
15,250,150,8,30,2,25.75,30.877012,19.283215,3.6800845
15,250,150,8,30,2,50.5,22.339153,54.454266,3.8337817
15,250,150,8,30,2,75.25,16.368803,112.10935,3.8812556
15,250,150,8,30,2,100.0,13.058302,184.22948,3.8288283
20,250,100,12,30,4,1.0,4.3687024,5.3499904,3.7198515
20,250,100,12,30,4,25.75,31.139036,19.08206,3.6725996
20,250,100,12,30,4,50.5,25.283382,46.64003,3.7164018
20,250,100,12,30,4,75.25,18.603493,98.10264,3.8600128
20,250,100,12,30,4,100.0,14.066733,167.60278,3.752274
15,200,250,8,30,2,1.0,3.8825078,8.830537,5.4565673
15,200,250,8,30,2,25.75,14.876778,58.05204,5.337887
15,200,250,8,30,2,50.5,8.923075,186.85248,5.2546296
15,200,250,8,30,2,75.25,6.664766,372.0108,5.243896
15,200,250,8,30,2,100.0,5.3126473,593.1437,5.0152297
10,250,350,8,20,8,1.0,3.7313225,10.960563,6.5090218
10,250,350,8,20,8,25.75,9.74784,107.01544,6.447598
10,250,350,8,20,8,50.5,5.5131793,358.10852,6.2222204
10,250,350,8,20,8,75.25,4.0706935,686.3069,5.908812
10,250,350,8,20,8,100.0,3.4033604,1003.3684,5.4348583
15,200,100,12,20,8,1.0,2.9267101,8.84783,4.121322
15,200,100,12,20,8,25.75,24.078423,25.860008,3.8485737
15,200,100,12,20,8,50.5,19.994917,60.49124,3.811894
15,200,100,12,20,8,75.25,15.729104,114.4565,3.807657
15,200,100,12,20,8,100.0,12.498069,184.0637,3.6612651
15,200,350,12,20,8,1.0,6.456752,8.980733,9.228816
15,200,350,12,20,8,25.75,4.7423754,282.9742,8.294417
15,200,350,12,20,8,50.5,2.639771,859.4526,7.15018
15,200,350,12,20,8,75.25,2.1775486,1373.493,6.3256865
15,200,350,12,20,8,100.0,1.8945572,1853.0056,5.5873337
