"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,7.82931627346638,0.00784066681414685,9.77005408589219
25.75,4.03734122606618,0.346107229414489,8.63672368772445
50.5,2.62968959510993,0.89465205890214,7.41459454372304
75.25,2.09730621710297,1.45147370085978,6.43849915315594
100,1.83135430459298,1.94348797073541,5.66466670506116
