"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,10.8423330220578,0.00658285083583266,11.3594391231901
25.75,2.80907819992185,0.537667778930158,9.33513792026301
50.5,1.83946305398095,1.23617277531419,7.16636621397814
75.25,1.56564024686451,1.75295918594913,5.80466831653533
100,1.47565699347095,2.11643332942486,4.97061520724544
