"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,1.94287988013248,13.1140565236749,4.05511461482028
25.75,20.1023870481973,31.6831865165939,3.93658272974504
50.5,18.4882813446164,67.1180050094021,3.9107885420658
75.25,15.2393237611324,120.62574636089,3.88793805336342
100,12.7089111450037,190.982878056545,3.86298399422382
