"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,5.2757511594618,5.34561616022263,4.48851009106905
25.75,23.2365264175216,30.8279102351655,4.4274961350215
50.5,14.659146571889,95.1054904976932,4.39382778139811
75.25,10.5619562303756,194.607812983493,4.34728650304041
100,8.33011276648584,323.57719140287,4.28991723349095
