"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,3.43645393257002,7.06647401861451,3.86485695446919
25.75,29.2410405410728,21.0410283893613,3.80279297982075
50.5,22.4896740025181,53.4446928430093,3.78805694611886
75.25,17.1101497697155,104.199045812185,3.77077987392238
100,13.7015874630244,171.949102258898,3.74965172696201
