"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,6.18962470015459,0.0118920405741939,11.7149605613513
25.75,2.73614723649961,0.564728514067415,9.55041136939641
50.5,1.80634080623761,1.28235655387198,7.30024175135841
75.25,1.54086036570742,1.81053965132685,5.9004475215266
100,1.45329140372415,2.18166218710547,5.04615214631259
