tCu,wCu,tLamCore,Nlam,AlN,tSu,freq,Q,R,L
10,200,250,12,20,2,75.25,3.4263760653336,854.429021882937,6.19191015961785
10,200,250,12,20,2,100.0,2.86883874763199,1263.26466756843,5.76793847333075
15,250,100,12,15,6,1.0,3.67956843683937,7.03524136413152,4.1199886368822
15,250,100,12,15,6,25.75,25.580845407522,25.7236313158662,4.06714885728176
15,250,100,12,15,6,50.5,17.9325457535281,71.5410789413722,4.04320895760735
15,250,100,12,15,6,75.25,13.3245513968382,142.339823738892,4.01136930953142
15,250,100,12,15,6,100.0,10.655016127958,234.25494114946,3.97249174419423
15,250,100,16,15,2,1.0,4.4566024471398,7.12480403348767,5.05355445346332
15,250,100,16,15,2,25.75,16.9221551634273,47.5203984343326,4.97025469787488
15,250,100,16,15,2,50.5,10.4668943124804,148.323639558923,4.89279439403278
15,250,100,16,15,2,75.25,7.68572501520629,294.720077025884,4.79080165968732
15,250,100,16,15,2,100.0,6.23690222568474,471.333118964957,4.67861193804427
15,200,100,8,20,4,1.0,2.33028134418503,8.76658559579136,3.25131439983646
15,200,100,8,20,4,25.75,28.2916929189475,18.0666757723761,3.15922155971811
15,200,100,8,20,4,50.5,31.2730198069669,31.9179931206201,3.14582203562855
15,200,100,8,20,4,75.25,28.5380945709402,51.9835754133624,3.13765180570952
15,200,100,8,20,4,100.0,25.0961941480605,78.3770258903425,3.13052211947978
10,250,350,8,20,2,1.0,3.97549506035688,10.755472585941,6.80519928138261
10,250,350,8,20,2,25.75,8.60897683593267,123.684381540818,6.58126380230305
10,250,350,8,20,2,50.5,5.16291644699259,384.700718757932,6.25960383620053
10,250,350,8,20,2,75.25,3.87911424417879,719.115040075363,5.89989889886759
10,250,350,8,20,2,100.0,3.22362146458189,1083.17246704531,5.55727365007281
20,250,250,8,15,4,1.0,6.29374967407634,5.40734008884539,5.41643183480564
20,250,250,8,15,4,25.75,14.4595337129249,59.5441710438651,5.32152908273143
20,250,250,8,15,4,50.5,8.55542659954745,192.842057323622,5.19962686855583
20,250,250,8,15,4,75.25,6.30687258951341,378.422266868961,5.04782590251543
20,250,250,8,15,4,100.0,5.16895708874251,594.607953656474,4.8916319459229
10,200,250,8,20,6,1.0,2.5976187982573,13.1744324370745,5.44662486968368
10,200,250,8,20,6,25.75,13.3517144507909,64.2092335724366,5.29879868591768
10,200,250,8,20,6,50.5,8.9908291786157,183.505014710834,5.19967784209117
10,200,250,8,20,6,75.25,6.73808939904672,356.242749095616,5.07687452219207
10,200,250,8,20,6,100.0,5.49472182078253,565.097597054759,4.94184708170316
10,200,150,8,15,4,1.0,2.03559987328218,13.122888705479,4.25149813032654
10,200,150,8,15,4,25.75,19.1492706335837,34.9075755617615,4.13156721040112
10,200,150,8,15,4,50.5,16.4131380499739,79.2580993929163,4.0998128245306
10,200,150,8,15,4,75.25,13.1566727668459,146.176510457293,4.06759112007608
10,200,150,8,15,4,100.0,10.8763697953264,232.873143516847,4.03109935560103
20,200,150,8,20,6,1.0,3.68228935888274,6.63166470854571,3.88651729880583
20,200,150,8,20,6,25.75,27.767699006289,22.1245886969434,3.79715212945528
20,200,150,8,20,6,50.5,22.0741825835528,54.3067774882408,3.77804752659168
20,200,150,8,20,6,75.25,17.1243925130081,103.787438082855,3.75901096959594
20,200,150,8,20,6,100.0,13.8693889195401,169.300115723786,3.73709994899123
10,250,150,8,15,6,1.0,2.41573929495096,10.4692544086015,4.02518595700147
10,250,150,8,15,6,25.75,23.3474409085618,27.5145985700628,3.97050149721109
10,250,150,8,15,6,50.5,18.4294867792518,67.9971071158086,3.94941190662812
10,250,150,8,15,6,75.25,14.192590899158,130.685373896137,3.92285536932859
10,250,150,8,15,6,100.0,11.4929897750028,212.693359558088,3.89051490144476
10,250,350,12,15,2,1.0,5.49425198381783,11.3172846839279,9.89625656194654
10,250,350,12,15,2,25.75,3.96917111785187,355.730972051748,8.72698842320819
10,250,350,12,15,2,50.5,2.60520846498605,911.321755819936,7.48243533742353
10,250,350,12,15,2,75.25,2.08289559908998,1473.8286566401898,6.49274170837322
10,250,350,12,15,2,100.0,1.82096652250218,1970.19535874858,5.70993789880881
20,200,350,16,20,6,1.0,9.09980121797927,7.8916652516709,11.429327889945
20,200,350,16,20,6,25.75,2.81156677344092,538.835971779159,9.36370841433617
20,200,350,16,20,6,50.5,1.8514681864967,1234.40002322211,7.20279291622965
20,200,350,16,20,6,75.25,1.58005426717319,1749.6318422019801,5.84698937267905
20,200,350,16,20,6,100.0,1.49188023585049,2112.52095881823,5.01597217366735
15,200,100,8,15,6,1.0,2.44155994204803,8.75354378718867,3.40150748655174
15,200,100,8,15,6,25.75,27.9389409831243,19.2058480938191,3.31654831257443
15,200,100,8,15,6,50.5,28.4916223549134,36.777706781339,3.30240686790749
