tCu,wCu,tLam,nLam,aln,tsu,freq,real_Q,real_R,real_L,pre_Q,pre_R,pre_L
20.0,100.0,150.0,16.0,20.0,4.0,1.0,3.15789120639969,13.1817695986437,6.62507824698062,3.3054855,11.631569,6.119187
20.0,100.0,150.0,16.0,20.0,4.0,25.75,10.5171437829105,98.927544147049,6.43069537799574,11.319533,88.1338,6.166148
20.0,100.0,150.0,16.0,20.0,4.0,50.5,6.73286014447585,293.628095711643,6.23054382927935,7.398233,254.65407,5.9375505
20.0,100.0,150.0,16.0,20.0,4.0,75.25,5.03457702387817,562.967618698116,5.99459755597848,5.300291,502.0068,5.6275945
20.0,100.0,150.0,16.0,20.0,4.0,100.0,4.13377892502494,873.685711610913,5.74807745623185,4.2443314,788.8492,5.328723
20.0,100.0,350.0,8.0,15.0,6.0,1.0,3.53261236316476,13.2725456189926,7.46225941971592,3.703144,12.239827,7.2138324
20.0,100.0,350.0,8.0,15.0,6.0,25.75,7.70895306990805,150.041204140281,7.14905833676707,8.197009,140.03062,7.094495
20.0,100.0,350.0,8.0,15.0,6.0,50.5,4.95492489968373,430.945290527252,6.72958013353475,5.165725,405.5533,6.602492
20.0,100.0,350.0,8.0,15.0,6.0,75.25,3.88040708970929,771.61777634848,6.33276162813876,3.824861,748.152,6.0522814
20.0,100.0,350.0,8.0,15.0,6.0,100.0,3.29513066301299,1140.26205566815,5.97994851307186,3.1835172,1101.5996,5.5815005
15.0,150.0,100.0,16.0,15.0,6.0,1.0,2.88238884244276,11.7119238756521,5.37280329200925,2.8805273,11.34286,5.200137
15.0,150.0,100.0,16.0,15.0,6.0,25.75,14.257114464735,59.1905437986126,5.21587127417679,14.75755,55.615753,5.0728846
15.0,150.0,100.0,16.0,15.0,6.0,50.5,9.89556823253267,164.222370155657,5.12155460077316,10.574326,149.24994,4.973883
15.0,150.0,100.0,16.0,15.0,6.0,75.25,7.54005867681452,314.294853770248,5.01216804031464,8.093205,285.62146,4.8890533
15.0,150.0,100.0,16.0,15.0,6.0,100.0,6.21958330537754,494.566323808301,4.89560040103419,6.7380667,448.41388,4.808773
10.0,300.0,150.0,16.0,20.0,2.0,1.0,2.06328281692273,10.4658581377216,3.43679586136622,4.15235,8.813835,5.824773
10.0,300.0,150.0,16.0,20.0,2.0,25.75,7.29653072588072,56.4740350938624,2.54687794892069,12.349253,76.244865,5.8196144
10.0,300.0,150.0,16.0,20.0,2.0,50.5,8.68631561321227,89.1327536304057,2.44006661172573,6.954946,258.75287,5.6716266
10.0,300.0,150.0,16.0,20.0,2.0,75.25,9.34575180814389,120.758380409274,2.38696005075275,5.0112734,515.4166,5.4628606
10.0,300.0,150.0,16.0,20.0,2.0,100.0,9.63805620005582,153.329984352622,2.35199653375751,4.1062512,799.3259,5.223834
20.0,300.0,250.0,8.0,20.0,2.0,1.0,2.9836483732243,5.84175499632694,2.77402972209803,6.9630795,4.4642644,4.947336
20.0,300.0,250.0,8.0,20.0,2.0,25.75,11.4162511575229,31.0269771943556,2.18930303654982,18.160234,43.845062,4.921359
20.0,300.0,250.0,8.0,20.0,2.0,50.5,14.1065292435632,48.0002784509315,2.1339914928324,10.366738,149.28183,4.8772817
20.0,300.0,250.0,8.0,20.0,2.0,75.25,15.4077642003167,64.6398256105382,2.10646101978474,7.293449,312.14676,4.8151
20.0,300.0,250.0,8.0,20.0,2.0,100.0,16.0528990301947,81.737076299451,2.08829911694487,5.8017087,511.2113,4.7203736
15.0,300.0,150.0,16.0,20.0,2.0,1.0,2.56914457481507,7.59838385168594,3.10691881514541,6.1371903,5.9164124,5.7789397
15.0,300.0,150.0,16.0,20.0,2.0,25.75,9.08407191562704,41.9019874256494,2.35265412519844,13.096285,70.0872,5.6732225
15.0,300.0,150.0,16.0,20.0,2.0,50.5,11.0130311460128,65.5952819600012,2.27671266879577,7.1704116,246.88628,5.579172
15.0,300.0,150.0,16.0,20.0,2.0,75.25,11.8591062227294,89.2690005732304,2.23906271976095,5.15718,496.20294,5.412342
15.0,300.0,150.0,16.0,20.0,2.0,100.0,12.1861931220512,114.143358446727,2.21380230190236,4.209348,775.14557,5.1929994
15.0,350.0,100.0,12.0,20.0,2.0,1.0,2.35712592575244,6.16837225270109,2.31405401014033,4.7622004,4.5668178,3.4613178
15.0,350.0,100.0,12.0,20.0,2.0,25.75,14.983241988635,19.9245274229726,1.84517142949843,40.666737,13.756927,3.4578314
15.0,350.0,100.0,12.0,20.0,2.0,50.5,22.6661108013389,25.531084879776,1.82379084124779,30.685822,36.146168,3.4956572
15.0,350.0,100.0,12.0,20.0,2.0,75.25,27.410363860632,31.2962610581105,1.81434922613372,22.39046,74.14981,3.5114503
15.0,350.0,100.0,12.0,20.0,2.0,100.0,30.4241545769586,37.3396889787044,1.80804546389162,17.574984,126.395096,3.535454
10.0,400.0,250.0,16.0,20.0,4.0,1.0,1.70548928052825,9.3354021947072,2.53397402656581,7.5823326,6.7313952,8.123218
10.0,400.0,250.0,16.0,20.0,4.0,25.75,10.8868796806809,26.0670521380505,1.7540349477404,5.674418,222.7322,7.811735
10.0,400.0,250.0,16.0,20.0,4.0,50.5,15.9006967486218,34.4819382857172,1.72797151391302,3.032678,715.80695,6.8414917
10.0,400.0,250.0,16.0,20.0,4.0,75.25,18.6656257286271,43.4282187846648,1.71446331908173,2.278764,1231.5499,5.9356036
10.0,400.0,250.0,16.0,20.0,4.0,100.0,20.2360571861053,52.9354552511678,1.70487554841192,2.0084903,1671.3137,5.3425407
10.0,450.0,150.0,8.0,15.0,4.0,1.0,1.80129370286793,6.94811455028127,1.99191880779411,4.67166,4.5484757,3.3818724
10.0,450.0,150.0,8.0,15.0,4.0,25.75,14.3041365563444,17.7239061296037,1.56698192524383,44.83566,12.4372635,3.4466038
10.0,450.0,150.0,8.0,15.0,4.0,50.5,23.4107045370136,20.9968144617847,1.54916133118009,33.53146,32.8941,3.476155
10.0,450.0,150.0,8.0,15.0,4.0,75.25,31.2274639028544,23.3562240160865,1.54259874757531,23.718105,69.088066,3.465744
10.0,450.0,150.0,8.0,15.0,4.0,100.0,37.9367353821771,25.4922692508508,1.53917706637694,18.26234,119.28813,3.4671578
15.0,450.0,350.0,8.0,15.0,2.0,1.0,2.07825743515647,6.08338520272122,2.01217056482954,10.322995,3.8233244,6.2815537
15.0,450.0,350.0,8.0,15.0,2.0,25.75,16.9365693429582,14.9838831412449,1.56852960513698,10.514859,93.81852,6.0972667
15.0,450.0,350.0,8.0,15.0,2.0,50.5,26.6629379407766,18.4835762078276,1.55318346265991,5.521911,342.49255,5.9603148
15.0,450.0,350.0,8.0,15.0,2.0,75.25,33.7762192896802,21.6570696026973,1.54712126420036,4.0043054,665.8023,5.6387906
15.0,450.0,350.0,8.0,15.0,2.0,100.0,38.8182605764996,24.9835530197611,1.54351339938948,3.2908106,1007.3887,5.276186
20.0,450.0,350.0,8.0,15.0,6.0,1.0,2.60782748315213,4.59738297115653,1.90813752525457,11.80217,3.1412437,5.9004292
20.0,450.0,350.0,8.0,15.0,6.0,25.75,21.2892991915713,11.8483554250283,1.55905823404432,10.085066,93.65104,5.8376
20.0,450.0,350.0,8.0,15.0,6.0,50.5,32.242211920629,15.2181497031879,1.54637718549946,5.246891,345.00757,5.7050486
20.0,450.0,350.0,8.0,15.0,6.0,75.25,39.3619953670797,18.5081086771068,1.54082307677659,3.812554,669.9165,5.401943
20.0,450.0,350.0,8.0,15.0,6.0,100.0,43.9011514956511,22.0016337950682,1.53727291360551,3.1577578,1009.6946,5.074451
20.0,500.0,150.0,12.0,20.0,2.0,1.0,2.72102338888593,4.04792018714681,1.7530098138255,10.679868,2.2915938,3.895146
20.0,500.0,150.0,12.0,20.0,2.0,25.75,29.1079913685525,8.34667688565667,1.50165005821202,37.63859,17.13138,3.9853716
20.0,500.0,150.0,12.0,20.0,2.0,50.5,46.0894131494589,10.2924339574076,1.49502350528686,19.818487,64.02631,3.999059
20.0,500.0,150.0,12.0,20.0,2.0,75.25,57.3433431417432,12.3003575649492,1.49181294930919,13.1216,144.67561,4.0150914
20.0,500.0,150.0,12.0,20.0,2.0,100.0,64.9960436958096,14.4004055852059,1.48964155105201,10.0565405,250.79904,4.014159
15.0,500.0,100.0,8.0,20.0,2.0,1.0,2.49090853475795,4.40558167725415,1.74655058922201,5.790708,2.6403205,2.433372
15.0,500.0,100.0,8.0,20.0,2.0,25.75,25.9571682230789,9.31953657320126,1.49518360738622,89.82212,4.456362,2.4740415
15.0,500.0,100.0,8.0,20.0,2.0,50.5,43.5884500795619,10.8344800967415,1.48836091333896,92.69468,8.776339,2.5638742
15.0,500.0,100.0,8.0,20.0,2.0,75.25,57.3169743210147,12.2544064790189,1.48555647197577,77.57875,15.880431,2.605665
15.0,500.0,100.0,8.0,20.0,2.0,100.0,68.1772239621564,13.6747837715185,1.48381553343582,63.68253,25.985613,2.633742
20.0,500.0,250.0,8.0,15.0,6.0,1.0,2.8131027748231,3.92715384291533,1.75826222410451,10.830004,2.5562518,4.4060807
20.0,500.0,250.0,8.0,15.0,6.0,25.75,29.3064566952274,8.31250971117843,1.50569974576024,23.02555,31.922192,4.543033
20.0,500.0,250.0,8.0,15.0,6.0,50.5,46.2686498829597,10.2796548253793,1.49897404315973,11.256853,127.08434,4.508559
20.0,500.0,250.0,8.0,15.0,6.0,75.25,57.4356116027585,12.3131513580503,1.4957675094974,7.672442,276.11716,4.480644
20.0,500.0,250.0,8.0,15.0,6.0,100.0,64.8963281041421,14.4609618135959,1.49361076695325,6.050909,457.96704,4.4103675
15.0,250.0,50.0,16.0,15.0,4.0,1.0,3.17905263971224,7.02228421859558,3.55300856023247,2.7345376,8.007335,3.484914
15.0,250.0,50.0,16.0,15.0,4.0,25.75,32.5739948424832,17.4021529985424,3.50361925271133,29.967518,19.158031,3.5484993
15.0,250.0,50.0,16.0,15.0,4.0,50.5,27.2122315282178,40.7291119487288,3.49299409787164,27.302256,41.19297,3.5444615
15.0,250.0,50.0,16.0,15.0,4.0,75.25,21.3239929167361,77.1883895600399,3.48124137861055,22.099949,75.27341,3.5184085
15.0,250.0,50.0,16.0,15.0,4.0,100.0,17.2935942189471,125.966991984519,3.46706636500506,18.402695,119.79368,3.5086114
10.0,250.0,50.0,16.0,20.0,4.0,1.0,1.91732498134978,10.451817455965,3.18939036955203,1.8145082,11.276271,3.2564516
10.0,250.0,50.0,16.0,20.0,4.0,25.75,28.5738170498721,17.7456418771777,3.13402798994,27.474674,19.316833,3.2802842
10.0,250.0,50.0,16.0,20.0,4.0,50.5,32.0215560061763,30.9733917312479,3.12579110007986,30.423061,34.59803,3.3172872
10.0,250.0,50.0,16.0,20.0,4.0,75.25,28.8924060058234,51.0557306995455,3.1199083222597,27.290758,57.397793,3.313021
10.0,250.0,50.0,16.0,20.0,4.0,100.0,25.0919600060308,77.9785007156841,3.11407880816822,23.700052,87.60286,3.3043616
20.0,200.0,200.0,16.0,20.0,2.0,1.0,6.72243402157607,7.0211305252395,7.51196795976453,6.577426,7.053438,7.38375
20.0,200.0,200.0,16.0,20.0,2.0,25.75,7.1740852375567,161.462333270388,7.15946639180806,7.0327926,163.07094,7.0883865
20.0,200.0,200.0,16.0,20.0,2.0,50.5,4.19438322146118,505.054542284869,6.67628922074485,4.1548085,514.4333,6.7361035
20.0,200.0,200.0,16.0,20.0,2.0,75.25,3.15050710065461,923.504346621972,6.15365343856553,3.127451,929.9937,6.151542
20.0,200.0,200.0,16.0,20.0,2.0,100.0,2.63490247034843,1352.7914617454398,5.67303587297724,2.643783,1335.1147,5.6177735
10.0,200.0,200.0,12.0,15.0,6.0,1.0,3.10316137596548,13.2731109041033,6.55537010017113,3.0069833,13.367675,6.3974524
10.0,200.0,200.0,12.0,15.0,6.0,25.75,9.03989248153057,113.021588414105,6.31491588320203,9.070675,110.924095,6.2188263
10.0,200.0,200.0,12.0,15.0,6.0,50.5,5.75048264290097,332.961550330083,6.03430330418677,5.814831,331.38104,6.0728626
10.0,200.0,200.0,12.0,15.0,6.0,75.25,4.43452092462017,612.097463596127,5.74091234289924,4.466774,615.7603,5.817267
10.0,200.0,200.0,12.0,15.0,6.0,100.0,3.735018609671,920.36322820169,5.47106860124304,3.7564073,921.2881,5.5079265
20.0,250.0,200.0,8.0,20.0,2.0,1.0,5.27243554694504,5.37329153906367,4.50891258646887,5.2140937,5.34508,4.4356084
20.0,250.0,200.0,8.0,20.0,2.0,25.75,23.0888668332647,31.1413027826313,4.44408435957428,22.594074,31.736744,4.4320025
20.0,250.0,200.0,8.0,20.0,2.0,50.5,14.571822090368,95.9865789497642,4.40811714244914,14.732821,94.3411,4.3804193
20.0,250.0,200.0,8.0,20.0,2.0,75.25,10.5378125962002,195.562944264724,4.35863663960907,10.507762,194.73392,4.327781
20.0,250.0,200.0,8.0,20.0,2.0,100.0,8.35242128274098,323.368804878063,4.29863573329885,8.303569,324.04495,4.2824273
20.0,250.0,300.0,8.0,15.0,6.0,1.0,7.01596556490825,5.45459611689637,6.09074166297439,6.8734603,5.4938316,6.00995
20.0,250.0,300.0,8.0,15.0,6.0,25.75,10.7173378662725,89.7021428686525,5.94199987483328,10.610146,87.98491,5.7699566
20.0,250.0,300.0,8.0,15.0,6.0,50.5,6.33930983095412,285.886659612023,5.71168991842229,6.265454,287.97504,5.6863832
20.0,250.0,300.0,8.0,15.0,6.0,75.25,4.77584509707788,540.350083863339,5.45806976777154,4.7201467,551.9324,5.5100408
20.0,250.0,300.0,8.0,15.0,6.0,100.0,3.97651462523509,824.686332290798,5.2192910144455,3.9138944,843.7405,5.25579
15.0,250.0,400.0,16.0,20.0,6.0,1.0,9.06988922409312,8.8390774985315,12.7593648500624,9.173414,8.481061,12.3822975
15.0,250.0,400.0,16.0,20.0,6.0,25.75,2.27965496848587,681.045842531829,9.59595858167942,2.4105942,642.2048,9.568429
15.0,250.0,400.0,16.0,20.0,6.0,50.5,1.58691340123789,1387.48438158129,6.9392108578931,1.5686178,1405.4158,6.947855
15.0,250.0,400.0,16.0,20.0,6.0,75.25,1.42606813599578,1837.15330121698,5.54114227146326,1.3568435,1970.3466,5.6543922
15.0,250.0,400.0,16.0,20.0,6.0,100.0,1.40282048169153,2137.19281625876,4.77162093651123,1.3714517,2320.2632,5.0645113
10.0,200.0,450.0,8.0,15.0,6.0,1.0,3.99973863085453,13.5863463787117,8.64877157148446,3.8443623,13.791653,8.438412
10.0,200.0,450.0,8.0,15.0,6.0,25.75,5.12402987578649,251.16171805155105,7.95441044463559,5.2062206,246.0509,7.917546
10.0,200.0,450.0,8.0,15.0,6.0,50.5,3.33133190115404,679.6958347378929,7.13610556090641,3.4377723,670.45654,7.264012
10.0,200.0,450.0,8.0,15.0,6.0,75.25,2.6381777212691,1155.3259170581,6.44647335177694,2.6812837,1128.683,6.400709
10.0,200.0,450.0,8.0,15.0,6.0,100.0,2.26111827148643,1627.61599603073,5.8572715711303,2.3218024,1549.8203,5.726992
15.0,250.0,450.0,16.0,20.0,6.0,1.0,9.31433498138258,9.5287176634486,14.1255850211774,9.613106,8.744222,13.378429
15.0,250.0,450.0,16.0,20.0,6.0,25.75,1.93042897130965,805.114066518512,9.60625563158851,2.0830593,739.63074,9.522688
15.0,250.0,450.0,16.0,20.0,6.0,50.5,1.43342714469791,1472.5959057365098,6.65254723127821,1.382195,1529.8286,6.6640873
15.0,250.0,450.0,16.0,20.0,6.0,75.25,1.35644966957214,1854.84471725863,5.32138730194771,1.2504084,2061.0964,5.4508433
15.0,250.0,450.0,16.0,20.0,6.0,100.0,1.37997598476715,2112.39585715312,4.63945500678135,1.3081685,2365.15,4.9242744
20.0,200.0,500.0,12.0,20.0,4.0,1.0,9.37751434965372,8.2425157561768,12.3017714744897,9.28649,7.982131,11.797513
20.0,200.0,500.0,12.0,20.0,4.0,25.75,2.51897694297853,616.597032427831,9.59994004562148,2.7378607,555.84656,9.406092
20.0,200.0,500.0,12.0,20.0,4.0,50.5,1.71558685642995,1328.10155210472,7.18079863088433,1.7623237,1253.4434,6.9617615
20.0,200.0,500.0,12.0,20.0,4.0,75.25,1.49934975324689,1822.221682022,5.7785355542861,1.5048645,1783.7379,5.677301
20.0,200.0,500.0,12.0,20.0,4.0,100.0,1.44298144637717,2159.5585694151,4.95959102856642,1.4980594,2123.3735,5.0626197
20.0,250.0,500.0,16.0,20.0,6.0,1.0,11.1984821258132,8.596357224369,15.3212340584961,12.055345,7.2310095,13.87391
20.0,250.0,500.0,16.0,20.0,6.0,25.75,1.69716343317272,894.2091106941849,9.38006082568439,1.900626,779.0902,9.152241
20.0,250.0,500.0,16.0,20.0,6.0,50.5,1.34628474715208,1495.1595193457802,6.34385443538486,1.2835773,1548.408,6.263775
20.0,250.0,500.0,16.0,20.0,6.0,75.25,1.33191129749549,1822.92921577722,5.13521623173946,1.2148807,2013.9023,5.1747036
20.0,250.0,500.0,16.0,20.0,6.0,100.0,1.38651339800523,2056.59473188943,4.53829707485047,1.3114706,2259.0684,4.7152853
20.0,250.0,550.0,12.0,20.0,2.0,1.0,11.2864759335255,7.391573372159,13.2774716799192,11.404644,6.811645,12.363853
20.0,250.0,550.0,12.0,20.0,2.0,25.75,2.18238404458321,718.080949398157,9.68606727703905,2.515452,606.8449,9.434886
20.0,250.0,550.0,12.0,20.0,2.0,50.5,1.54428609583908,1425.57141533897,6.93817889155032,1.6108536,1334.8424,6.7766447
20.0,250.0,550.0,12.0,20.0,2.0,75.25,1.40051225779026,1867.69712122477,5.53231615867444,1.3977106,1861.039,5.5015626
