"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,2.87504328670431,8.85102125291609,4.05002685574084
25.75,23.9128528957581,26.5822553404283,3.92885604043843
50.5,20.036866640732,61.8503548289786,3.90571686175872
75.25,15.880500601055,115.636309537879,3.88393576740288
100,12.9930618441556,186.6365805293,3.85947654675722
