"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,1.71345096264523,8.89390752800753,2.4254058523674
25.75,11.5119105816055,24.3483439993785,1.7324461123322
50.5,17.1805690448558,31.5466586264244,1.70812505853455
75.25,20.6862337440019,38.7650779330293,1.69603853893823
100,22.9777457720522,46.1567059890949,1.68796080975185
