"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,2.90709606228726,8.79264139527236,4.06816796380212
25.75,23.9022187128605,26.8531256462415,3.96712566995243
50.5,19.5513036808975,64.016718165519,3.9445537757068
75.25,15.3078789224461,121.158386414201,3.92267318494261
100,12.4314626240622,196.996978190102,3.89764180379193
