"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,4.06588309720036,0.0106797783329625,6.91094215480502
25.75,7.93888245818659,0.136305642067474,6.6883055150655
50.5,4.71113216763391,0.425406892178396,6.31623912594468
75.25,3.5313084036267,0.790077307848456,5.90090827233467
100,2.93641816716684,1.17846649428644,5.50750973278785
