"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,7.2619523010327,0.0102374707541786,11.8322189566989
25.75,2.75834735445364,0.563406784114966,9.60536617628637
50.5,1.82836870644601,1.27781690080359,7.363107835985
75.25,1.56430039462621,1.80443916773077,5.97002332185601
100,1.47864080865485,2.17528521117222,5.11916381015737
