"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,4.67022831801062,5.3081037938166,3.94546005582473
25.75,29.7281296857725,21.2117920080748,3.89751544738915
50.5,20.4652005441172,60.1360352783071,3.87864069957827
75.25,15.0978049003946,120.682748995229,3.85365321584472
100,12.0082257097998,200.024897886234,3.82281279950941
