"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,7.76671986975208,0.00777423703938222,9.60982659813294
25.75,4.07771966508625,0.337958146692112,8.5177165511883
50.5,2.65226052106335,0.876419686591112,7.3258337503022
75.25,2.11356144497061,1.42470584032818,6.36874279531128
100,1.84491699630979,1.90986210477141,5.6078833990055
