tCu,wCu,tLam,nLam,aln,tsu,freq,real_Q,real_R,real_L,pre_Q,pre_R,pre_L
35.0,250.0,250.0,16.0,20.0,2.0,25.75,5.06840735503031,251.061977321012,7.86493894672594,6.4738135,186.0109,7.442891
35.0,250.0,250.0,16.0,20.0,2.0,50.5,2.98550617932739,737.933270495392,6.94326625145145,3.8667397,552.02954,6.7272253
35.0,250.0,250.0,16.0,20.0,2.0,75.25,2.30888350549616,1248.81826085981,6.09838571041249,2.419285,1146.2407,5.865112
35.0,250.0,250.0,16.0,20.0,2.0,100.0,1.98967659822924,1709.67374829278,5.41397027348217,2.3132129,1479.3574,5.4463916
40.0,200.0,100.0,16.0,15.0,6.0,1.0,8.84389227091567,3.44765200578515,4.85273972294428,5.801329,5.068987,4.680248
40.0,200.0,100.0,16.0,15.0,6.0,25.75,18.6568830513361,41.271844310153,4.7592209103253,22.868494,32.66553,4.6171126
40.0,200.0,100.0,16.0,15.0,6.0,50.5,11.1493207127805,133.383893030825,4.68684456334173,14.264289,99.31732,4.46482
40.0,200.0,100.0,16.0,15.0,6.0,75.25,8.14032914007712,266.864956504481,4.59459399371072,11.279028,189.70035,4.5253615
40.0,200.0,100.0,16.0,15.0,6.0,100.0,6.59140802202531,428.380865411387,4.49395161006678,8.534256,321.57538,4.367859
40.0,200.0,250.0,8.0,15.0,2.0,1.0,9.58565217969847,3.51015615720429,5.35510801837085,7.2766924,4.3973536,5.092669
40.0,200.0,250.0,8.0,15.0,2.0,25.75,14.8977976202994,56.8290273107259,5.2328127131848,17.384022,47.774456,5.1332107
40.0,200.0,250.0,8.0,15.0,2.0,50.5,8.75934730653242,185.219560654035,5.11313606239217,10.553335,149.12482,4.9598484
40.0,200.0,250.0,8.0,15.0,2.0,75.25,6.45898777795217,363.616179725987,4.96731029144557,7.459608,312.6877,4.933331
40.0,200.0,250.0,8.0,15.0,2.0,100.0,5.29481576415648,571.738353309291,4.81801681484034,5.542379,551.4536,4.8643527
40.0,200.0,100.0,12.0,15.0,4.0,1.0,7.47560774479396,3.4154791491182,4.06366852656006,5.5041046,4.621138,4.048141
40.0,200.0,100.0,12.0,15.0,4.0,25.75,28.6743708658868,22.496723785441,3.98709030564724,31.188238,20.447416,3.9415987
40.0,200.0,100.0,12.0,15.0,4.0,50.5,18.8123983984536,66.7985238539184,3.96040669741504,22.160246,57.47492,4.014041
40.0,200.0,100.0,12.0,15.0,4.0,75.25,13.8336259087388,134.263978623884,3.92834088521636,15.559966,121.41406,3.9956846
40.0,200.0,100.0,12.0,15.0,4.0,100.0,11.0417195946159,221.401506077451,3.89078664469666,12.670315,188.73701,3.8059616
20.0,50.0,350.0,8.0,15.0,6.0,1.0,1.8805696470136,26.156037311061706,7.82855310619791,2.1032245,21.411947,7.1674056
20.0,50.0,350.0,8.0,15.0,6.0,25.75,7.65197473955499,160.672111633126,7.5990084489596,4.726843,193.79361,5.6617875
20.0,50.0,350.0,8.0,15.0,6.0,50.5,5.05092719762685,450.791918498936,7.17589349073385,2.918351,641.5048,5.9001904
20.0,50.0,350.0,8.0,15.0,6.0,75.25,3.98869622147333,802.1412554898781,6.76698856430091,2.7444627,810.9937,4.707477
20.0,50.0,350.0,8.0,15.0,6.0,100.0,3.40451257101056,1181.84796657906,6.40378416763234,3.1331124,943.79395,4.7062316
10.0,50.0,150.0,16.0,15.0,6.0,1.0,0.954165335613679,51.9786846629163,7.8934897940185,0.9014523,36.240856,5.1994977
10.0,50.0,150.0,16.0,15.0,6.0,25.75,7.43730473368449,168.04176202367498,7.72459469467965,4.3945756,185.56723,5.0403566
10.0,50.0,150.0,16.0,15.0,6.0,50.5,5.41370469669717,432.59881800387103,7.38088849643272,2.5255044,552.33966,4.396257
10.0,50.0,150.0,16.0,15.0,6.0,75.25,4.34560534135272,763.988332375997,7.02183524887598,3.736975,546.9052,4.322608
10.0,50.0,150.0,16.0,15.0,6.0,100.0,3.73380347563194,1126.6817241483,6.69534309731233,4.760859,575.51764,4.3607793
20.0,100.0,150.0,16.0,20.0,4.0,1.0,3.15789120639969,13.1817695986437,6.62507824698062,3.6020534,11.305046,6.48101
20.0,100.0,150.0,16.0,20.0,4.0,25.75,10.5171437829105,98.927544147049,6.43069537799574,9.582767,99.623924,5.9006186
20.0,100.0,150.0,16.0,20.0,4.0,50.5,6.73286014447585,293.628095711643,6.23054382927935,6.9371405,265.64932,5.807885
20.0,100.0,150.0,16.0,20.0,4.0,75.25,5.03457702387817,562.967618698116,5.99459755597848,5.5047417,480.4424,5.5936046
20.0,100.0,150.0,16.0,20.0,4.0,100.0,4.13377892502494,873.685711610913,5.74807745623185,4.317082,800.73236,5.5017114
20.0,100.0,350.0,8.0,15.0,6.0,1.0,3.53261236316476,13.2725456189926,7.46225941971592,3.2341573,13.169534,6.7787824
20.0,100.0,350.0,8.0,15.0,6.0,25.75,7.70895306990805,150.041204140281,7.14905833676707,7.747502,149.23065,7.145995
20.0,100.0,350.0,8.0,15.0,6.0,50.5,4.95492489968373,430.945290527252,6.72958013353475,4.1392655,488.34723,6.3706064
20.0,100.0,350.0,8.0,15.0,6.0,75.25,3.88040708970929,771.61777634848,6.33276162813876,3.5807621,816.1696,6.18115
20.0,100.0,350.0,8.0,15.0,6.0,100.0,3.29513066301299,1140.26205566815,5.97994851307186,2.626388,1302.9326,5.446293
15.0,150.0,100.0,16.0,15.0,6.0,1.0,2.88238884244276,11.7119238756521,5.37280329200925,2.677122,11.353822,4.8376055
15.0,150.0,100.0,16.0,15.0,6.0,25.75,14.257114464735,59.1905437986126,5.21587127417679,15.2957325,54.78446,5.1792965
15.0,150.0,100.0,16.0,15.0,6.0,50.5,9.89556823253267,164.222370155657,5.12155460077316,10.257015,154.39565,4.990968
15.0,150.0,100.0,16.0,15.0,6.0,75.25,7.54005867681452,314.294853770248,5.01216804031464,7.826505,296.5947,4.9095855
15.0,150.0,100.0,16.0,15.0,6.0,100.0,6.21958330537754,494.566323808301,4.89560040103419,6.3697705,477.9737,4.8456044
15.0,250.0,50.0,16.0,15.0,4.0,1.0,3.17905263971224,7.02228421859558,3.55300856023247,2.9427025,7.167184,3.3567195
15.0,250.0,50.0,16.0,15.0,4.0,25.75,32.5739948424832,17.4021529985424,3.50361925271133,28.216656,19.798622,3.4528968
15.0,250.0,50.0,16.0,15.0,4.0,50.5,27.2122315282178,40.7291119487288,3.49299409787164,28.134613,38.419937,3.4066403
15.0,250.0,50.0,16.0,15.0,4.0,75.25,21.3239929167361,77.1883895600399,3.48124137861055,22.076315,75.604355,3.5300977
15.0,250.0,50.0,16.0,15.0,4.0,100.0,17.2935942189471,125.966991984519,3.46706636500506,17.834503,120.532135,3.4212422
10.0,250.0,50.0,16.0,20.0,4.0,1.0,1.91732498134978,10.451817455965,3.18939036955203,2.0037007,10.6371975,3.3921907
10.0,250.0,50.0,16.0,20.0,4.0,25.75,28.5738170498721,17.7456418771777,3.13402798994,28.613945,18.785995,3.322424
10.0,250.0,50.0,16.0,20.0,4.0,50.5,32.0215560061763,30.9733917312479,3.12579110007986,27.16696,40.619354,3.4777846
10.0,250.0,50.0,16.0,20.0,4.0,75.25,28.8924060058234,51.0557306995455,3.1199083222597,24.250772,67.94535,3.484969
10.0,250.0,50.0,16.0,20.0,4.0,100.0,25.0919600060308,77.9785007156841,3.11407880816822,22.71416,89.397354,3.2317777
20.0,200.0,200.0,16.0,20.0,2.0,1.0,6.72243402157607,7.0211305252395,7.51196795976453,7.510791,6.346909,7.586966
20.0,200.0,200.0,16.0,20.0,2.0,25.75,7.1740852375567,161.462333270388,7.15946639180806,8.063567,138.07945,6.8817577
20.0,200.0,200.0,16.0,20.0,2.0,50.5,4.19438322146118,505.054542284869,6.67628922074485,4.5659723,452.34177,6.509217
20.0,200.0,200.0,16.0,20.0,2.0,75.25,3.15050710065461,923.504346621972,6.15365343856553,3.235418,892.83527,6.1096334
20.0,200.0,200.0,16.0,20.0,2.0,100.0,2.63490247034843,1352.7914617454398,5.67303587297724,2.8174183,1245.1489,5.583319
10.0,200.0,200.0,12.0,15.0,6.0,1.0,3.10316137596548,13.2731109041033,6.55537010017113,3.3161037,12.422117,6.5560746
10.0,200.0,200.0,12.0,15.0,6.0,25.75,9.03989248153057,113.021588414105,6.31491588320203,10.106831,103.89008,6.489811
10.0,200.0,200.0,12.0,15.0,6.0,50.5,5.75048264290097,332.961550330083,6.03430330418677,5.9561357,320.2925,6.0122905
