tCu,wCu,tLam,nLam,aln,tsu,freq,real_Q,real_R,real_L,pre_Q,pre_R,pre_L
5.0,200.0,150.0,8.0,20.0,2.0,1.0,1.02577697241921,26.0656821518383,4.25541746973499,1.1554608,22.914104,4.213843
5.0,200.0,150.0,8.0,20.0,2.0,25.75,13.4919925827329,49.1755370090374,4.10079541482351,14.028479,46.390305,4.0223584
5.0,200.0,150.0,8.0,20.0,2.0,50.5,14.4014452881082,89.5417885130282,4.06406454853849,14.209371,89.25416,3.9969792
5.0,200.0,150.0,8.0,20.0,2.0,75.25,12.8115442290087,148.906165969633,4.03485367163027,12.581951,148.15077,3.9424434
5.0,200.0,150.0,8.0,20.0,2.0,100.0,11.1305322343354,226.075963928813,4.00488873222114,11.143202,219.85435,3.899106
25.0,250.0,250.0,8.0,15.0,6.0,1.0,7.68180766747923,4.35666299781185,5.3264459959461,7.5661335,4.449118,5.357572
25.0,250.0,250.0,8.0,15.0,6.0,25.75,14.9270407152295,56.7779151185098,5.23836862908819,14.74794,57.270203,5.2203927
25.0,250.0,250.0,8.0,15.0,6.0,50.5,8.72420204629852,186.253673283145,5.12105352555668,8.7539425,184.92311,5.101802
25.0,250.0,250.0,8.0,15.0,6.0,75.25,6.41099906981591,366.869536740728,4.97451783840031,6.3710093,368.31003,4.962897
25.0,250.0,250.0,8.0,15.0,6.0,100.0,5.24609106646016,577.694688330328,4.82341168599342,5.184319,582.96655,4.810114
25.0,250.0,100.0,8.0,20.0,2.0,1.0,4.5043378440195,4.26315227609445,3.05620114531524,4.4480615,4.3737936,3.0963438
25.0,250.0,100.0,8.0,20.0,2.0,25.75,48.164027443938,10.1171849401821,3.01179482223614,47.442905,10.200433,2.9911144
25.0,250.0,100.0,8.0,20.0,2.0,50.5,43.7900168867668,21.7810027109424,3.00594988143744,45.12499,21.241344,3.02084
25.0,250.0,100.0,8.0,20.0,2.0,75.25,35.7380884153748,39.7028314535723,3.00100297802341,35.996407,39.609856,3.0156147
25.0,250.0,100.0,8.0,20.0,2.0,100.0,29.544566395756,63.7100841390899,2.99575250275639,29.242184,64.77875,3.014827
30.0,200.0,100.0,8.0,15.0,6.0,1.0,4.63905773751172,4.44855766003532,3.28449899607012,4.31635,4.7895284,3.2902544
30.0,200.0,100.0,8.0,15.0,6.0,25.75,38.9947863943293,13.3344501115651,3.21384224297185,36.915768,13.878893,3.1667204
30.0,200.0,100.0,8.0,15.0,6.0,50.5,34.2140173474209,29.7011392451674,3.20262384330543,33.891438,29.792,3.1821325
30.0,200.0,100.0,8.0,15.0,6.0,75.25,27.8066201335225,54.3015446194922,3.19355216674395,27.042883,55.47175,3.1727679
30.0,200.0,100.0,8.0,15.0,6.0,100.0,23.0473815098404,86.8103371627165,3.18429405114124,22.16829,89.86646,3.170662
30.0,250.0,150.0,12.0,15.0,6.0,1.0,8.70592617672567,3.64943925937814,5.05663086878657,8.265149,3.8652503,5.0845027
30.0,250.0,150.0,12.0,15.0,6.0,25.75,16.9598526886064,47.5334774338271,4.98269795249636,16.475895,48.850693,4.9746547
30.0,250.0,150.0,12.0,15.0,6.0,50.5,9.86325588292191,157.379810120974,4.89213091874887,9.61212,161.11656,4.880768
30.0,250.0,150.0,12.0,15.0,6.0,75.25,7.18751342073589,314.114735966454,4.77507950305612,6.91083,325.92407,4.7638717
30.0,250.0,150.0,12.0,15.0,6.0,100.0,5.83921222399274,500.380297692188,4.65023170268538,5.579792,521.73596,4.6332817
10.0,100.0,100.0,12.0,15.0,2.0,1.0,1.28908540295229,26.0409121970045,5.34266588546459,1.2407433,24.322327,4.802942
10.0,100.0,100.0,12.0,15.0,2.0,25.75,12.623111319969,66.0976990386627,5.15698242965817,13.04659,57.41589,4.6299043
10.0,100.0,100.0,12.0,15.0,2.0,50.5,11.9088657273553,135.384798994059,5.08123237624955,12.376193,116.60231,4.548027
10.0,100.0,100.0,12.0,15.0,2.0,75.25,10.1147246004605,234.655807192534,5.01994543245898,10.740683,196.9457,4.473958
10.0,100.0,100.0,12.0,15.0,2.0,100.0,8.65117879787893,360.072623705025,4.95776026903756,9.473749,293.1784,4.420526
20.0,150.0,150.0,12.0,20.0,2.0,1.0,3.75595512232777,8.8980986984205,5.31909497355132,3.6324277,9.055543,5.2351804
20.0,150.0,150.0,12.0,20.0,2.0,25.75,15.9353800994975,52.2123530011063,5.14255080334482,15.774922,52.272156,5.0966015
20.0,150.0,150.0,12.0,20.0,2.0,50.5,10.8236698402012,148.572877013769,5.06807254817496,10.653913,148.4097,4.983105
20.0,150.0,150.0,12.0,20.0,2.0,75.25,8.07864031936225,291.455606642075,4.97994233871155,8.013073,288.1878,4.884141
20.0,150.0,150.0,12.0,20.0,2.0,100.0,6.52685774449347,469.761331777158,4.87979462084274,6.5978446,456.4575,4.793165
15.0,150.0,250.0,16.0,20.0,2.0,1.0,4.7958066786037,12.3059446302945,9.39283636550669,4.6123,12.601663,9.250506
15.0,150.0,250.0,16.0,20.0,2.0,25.75,4.72861334560977,293.757108782147,8.58549000565149,4.5717587,297.99988,8.420588
15.0,150.0,250.0,16.0,20.0,2.0,50.5,2.91376979056585,821.393410585442,7.54284536425332,2.921527,806.2995,7.423947
15.0,150.0,250.0,16.0,20.0,2.0,75.25,2.29385455949507,1364.96037630219,6.62215817489573,2.3187034,1332.6635,6.5355077
15.0,150.0,250.0,16.0,20.0,2.0,100.0,1.99808474570048,1852.13327251948,5.88987759854354,2.0354438,1803.0979,5.8411536
15.0,300.0,150.0,16.0,15.0,6.0,1.0,2.61253037277583,7.15712115581671,2.97591038415528,6.514396,6.0655274,6.288729
15.0,300.0,150.0,16.0,15.0,6.0,25.75,9.27797961431525,40.0790592060191,2.2983376464391,9.780175,101.6712,6.145932
15.0,300.0,150.0,16.0,15.0,6.0,50.5,11.394528535944,61.9248788394974,2.22377211155722,5.60705,333.4922,5.893168
15.0,300.0,150.0,16.0,15.0,6.0,75.25,12.4982106912636,82.7794931710175,2.18818598454567,4.1061587,641.0855,5.567563
15.0,300.0,150.0,16.0,15.0,6.0,100.0,13.0411274879242,104.327520529586,2.16538018410933,3.3763666,973.75183,5.232604
20.0,300.0,250.0,8.0,20.0,6.0,1.0,3.04497094975762,5.48545031539005,2.65837088039016,6.911422,4.4898624,4.9387903
20.0,300.0,250.0,8.0,20.0,6.0,25.75,11.9400924117855,28.9736485799918,2.13822682974422,18.313837,43.415173,4.9143243
20.0,300.0,250.0,8.0,20.0,6.0,50.5,15.0566452548954,43.9764737715223,2.08678340577571,10.578971,145.38249,4.847125
