"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,3.63430432148404,5.2756491758767,3.05152779381084
25.75,43.6489064273592,11.150520777763,3.00823262514192
50.5,42.2080038370544,22.5706476946146,3.00239334512407
75.25,35.3137728781228,40.1359832876632,2.99772406308934
100,29.4947782582861,63.7545706304256,2.99279240029407
