"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,1.70112756146258,13.1110557904426,3.54972474542649
25.75,21.5424537977502,25.7870879924378,3.43352623915807
50.5,23.7713699203309,45.5784120573997,3.41461822758387
75.25,21.6190924214784,74.4017513296256,3.40199948834466
100,18.9835993242314,112.209942030687,3.39023675980356
