"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,4.13682183701474,0.0107757595981181,7.09471318074591
25.75,7.69198320875013,0.143234531809015,6.80971535113325
50.5,4.76308863324873,0.426080172009294,6.39600421146588
75.25,3.68839869953999,0.768484551333394,5.99496468353908
100,3.11425853578506,1.13754427621413,5.63823411030911
