"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,8.10357518809202,0.00736972015610297,9.50490531163174
25.75,4.27088609634211,0.320433074388469,8.4585948563697
50.5,2.77625793118318,0.83895064330502,7.34048874602957
75.25,2.20887498515104,1.3772915972351,6.4344386180057
100,1.92054830757469,1.86520274297287,5.70126742435391
