"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,3.59208134999731,8.88385765859596,5.07887923900781
25.75,16.6601814764215,47.9953235236899,4.94221403330512
50.5,11.0681829699462,139.821043021658,4.877279238719
75.25,8.17870159388611,277.220282061218,4.79537959938711
100,6.5727935522094,449.340550224277,4.70051817170754
