"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,2.77046615609798,10.5677841039518,4.65968880012086
25.75,19.0777122123713,38.7703533010413,4.57160764208848
50.5,13.3646543916242,107.612795956944,4.53263138047977
75.25,9.92171556570188,213.548823283658,4.48123358988058
100,7.92399050996327,350.377955357743,4.41876446009416
