"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,4.5043378440195,4.26315227609445,3.05620114531524
25.75,48.164027443938,10.1171849401821,3.01179482223614
50.5,43.7900168867668,21.7810027109424,3.00594988143744
75.25,35.7380884153748,39.7028314535723,3.00100297802341
100,29.544566395756,63.7100841390899,2.99575250275639
