"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,6.45424121194439,0.00697603198896694,7.16595022393884
25.75,8.03367089151368,0.138370884626526,6.87071053722303
50.5,4.66224778498276,0.441636527323999,6.48916909390211
75.25,3.4552597546934,0.827713122996965,6.04886887135941
100,2.85946166097436,1.23592728905308,5.6246736742922
