"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,2.09280997953963,8.75034420121149,2.91457386236511
25.75,23.8587191747324,19.1439231248311,2.82306556931594
50.5,24.9487841004942,35.6741461420301,2.80499263582745
75.25,22.3207837645116,59.1192220852109,2.79094821492957
100,19.671264247222,88.7112599458579,2.77735344540124
