"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,4.34286109944785,8.98403664720153,6.20965662536845
25.75,11.0637986561236,87.9475458300361,6.01410334935598
50.5,6.64542075136196,278.801412054172,5.83910393680819
75.25,4.83492218955073,548.92993735748,5.61332300557278
100,3.90359708521628,863.800951478345,5.36659466742915
