"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [ohm]","Matrix1.L(Winding,Winding) [nH]"
1,7.836181954173,0.00559709680787763,6.98051495497559
25.75,8.20031331495045,0.133123971276897,6.74729361189359
50.5,4.72667651021104,0.427471305426547,6.36783206577043
75.25,3.52098042877794,0.798171548878419,5.94392719925321
100,2.92109243617831,1.19229697779319,5.54306376978928
