"Freq [MHz]","im(Matrix1.Z(Winding,Winding))/re(Matrix1.Z(Winding,Winding)) []","re(Matrix1.Z(Winding,Winding)) [mOhm]","Matrix1.L(Winding,Winding) [nH]"
1,2.46368622442848,13.1921966515295,5.17276374503652
25.75,14.8500929121878,54.6837086128371,5.01914831987684
50.5,10.5066654039811,149.445745182889,4.94854142696027
75.25,7.91529889643324,290.456359440383,4.86252487785154
100,6.41517320516138,466.596420935723,4.76397990966574
